Player,team,Rk,G,Date,Age,Tm,Unnamed: 7,Opp,Unnamed: 9,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff
Spencer Dinwiddie,BRK,4,4.0,2022-10-27,29-204,DAL,@,BRK,W (+4),1,27:38,4.0,8.0,0.5,3.0,5.0,0.6,0.0,0.0,,0.0,3.0,3.0,5.0,1.0,0.0,2.0,3.0,11.0,9.2,-20.0,16.25,2.5,3.75,0.25,0.0,-5.25,0.5,1.25,0.75,0.0
Spencer Dinwiddie,BRK,5,5.0,2022-10-29,29-206,DAL,,OKC,L (-6),1,35:27,8.0,13.0,0.615,2.0,6.0,0.333,2.0,3.0,0.667,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,20.0,13.5,2.0,17.0,2.4,3.4,0.4,0.0,3.0,-0.4,-1.4,0.6,0.0
Spencer Dinwiddie,BRK,6,6.0,2022-10-30,29-207,DAL,,ORL,W (+9),1,31:31,5.0,13.0,0.385,0.0,4.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,5.0,3.0,0.0,1.0,3.0,12.0,10.4,-9.0,16.167,2.667,3.667,0.833,0.0,-4.167,1.333,1.333,2.167,0.0
Spencer Dinwiddie,BRK,7,7.0,2022-11-02,29-210,DAL,,UTA,W (+3),1,35:10,8.0,20.0,0.4,4.0,11.0,0.364,0.0,0.0,,1.0,3.0,4.0,5.0,4.0,0.0,1.0,1.0,20.0,16.9,9.0,16.714,2.857,3.857,1.286,0.0,3.286,1.143,1.143,2.714,0.0
Spencer Dinwiddie,BRK,8,8.0,2022-11-04,29-212,DAL,,TOR,W (+1),1,37:59,8.0,17.0,0.471,3.0,8.0,0.375,2.0,2.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0,2.0,4.0,21.0,15.9,0.0,17.25,2.625,4.25,1.375,0.0,3.75,-1.625,2.75,0.625,0.0
Spencer Dinwiddie,BRK,9,9.0,2022-11-07,29-215,DAL,,BRK,W (+2),1,27:53,1.0,8.0,0.125,0.0,3.0,0.0,0.0,0.0,,2.0,4.0,6.0,5.0,0.0,0.0,4.0,3.0,2.0,-2.3,-3.0,15.556,3.0,4.333,1.222,0.0,-13.556,3.0,0.667,-1.222,0.0
Spencer Dinwiddie,BRK,10,10.0,2022-11-09,29-217,DAL,@,ORL,L (-7),1,37:30,9.0,19.0,0.474,4.0,10.0,0.4,7.0,8.0,0.875,0.0,4.0,4.0,5.0,2.0,1.0,1.0,2.0,29.0,24.5,-5.0,16.9,3.1,4.4,1.3,0.1,12.1,0.9,0.6,0.7,0.9
Spencer Dinwiddie,BRK,11,11.0,2022-11-10,29-218,DAL,@,WAS,L (-8),1,37:33,11.0,17.0,0.647,7.0,12.0,0.583,4.0,4.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,1.0,2.0,33.0,30.1,3.0,18.364,3.182,4.545,1.273,0.091,14.636,0.818,1.455,-0.273,-0.091
Spencer Dinwiddie,BRK,12,12.0,2022-11-12,29-220,DAL,,POR,W (+5),1,32:30,7.0,11.0,0.636,6.0,8.0,0.75,0.0,0.0,,0.0,7.0,7.0,6.0,0.0,1.0,2.0,1.0,20.0,19.7,0.0,18.5,3.5,4.667,1.167,0.167,1.5,3.5,1.333,-1.167,0.833
Spencer Dinwiddie,BRK,13,13.0,2022-11-15,29-223,DAL,,LAC,W (+2),1,40:59,6.0,15.0,0.4,2.0,8.0,0.25,2.0,3.0,0.667,1.0,2.0,3.0,6.0,2.0,0.0,2.0,2.0,16.0,12.2,-7.0,18.308,3.462,4.769,1.231,0.154,-2.308,-0.462,1.231,0.769,-0.154
Spencer Dinwiddie,BRK,14,14.0,2022-11-16,29-224,DAL,,HOU,L (-9),1,32:25,3.0,18.0,0.167,1.0,9.0,0.111,2.0,2.0,1.0,1.0,1.0,2.0,10.0,2.0,0.0,0.0,0.0,9.0,7.6,-10.0,17.643,3.357,5.143,1.286,0.143,-8.643,-1.357,4.857,0.714,-0.143
Spencer Dinwiddie,BRK,15,15.0,2022-11-18,29-226,DAL,,DEN,W (+28),1,26:10,5.0,6.0,0.833,3.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,15.0,14.7,13.0,17.467,3.267,4.867,1.267,0.133,-2.467,-1.267,-3.867,-0.267,-0.133
Spencer Dinwiddie,BRK,16,16.0,2022-11-20,29-228,DAL,,DEN,L (-1),1,29:36,5.0,15.0,0.333,1.0,8.0,0.125,0.0,0.0,,0.0,1.0,1.0,8.0,0.0,1.0,4.0,2.0,11.0,4.3,-14.0,17.062,3.125,5.062,1.188,0.188,-6.062,-2.125,2.938,-1.188,0.812
Spencer Dinwiddie,BRK,17,17.0,2022-11-23,29-231,DAL,@,BOS,L (-13),1,31:37,6.0,8.0,0.75,2.0,4.0,0.5,1.0,2.0,0.5,0.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,15.0,15.6,-23.0,16.941,3.176,5.0,1.176,0.176,-1.941,0.824,-1.0,-0.176,-0.176
Spencer Dinwiddie,BRK,18,18.0,2022-11-26,29-234,DAL,@,TOR,L (-5),1,28:20,6.0,11.0,0.545,3.0,8.0,0.375,0.0,0.0,,0.0,2.0,2.0,7.0,0.0,0.0,3.0,5.0,15.0,10.2,5.0,16.833,3.111,5.111,1.111,0.167,-1.833,-1.111,1.889,-1.111,-0.167
Spencer Dinwiddie,BRK,19,19.0,2022-11-27,29-235,DAL,@,MIL,L (-9),1,31:10,8.0,13.0,0.615,3.0,6.0,0.5,3.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,2.0,22.0,16.6,-16.0,17.105,3.105,4.947,1.053,0.158,4.895,-0.105,-2.947,-1.053,-0.158
Spencer Dinwiddie,BRK,20,20.0,2022-11-29,29-237,DAL,,GSW,W (+3),1,22:45,5.0,12.0,0.417,0.0,4.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,14.0,7.6,0.0,16.95,2.95,4.8,1.1,0.15,-2.95,-2.95,-2.8,0.9,-0.15
Spencer Dinwiddie,BRK,21,21.0,2022-12-01,29-239,DAL,@,DET,L (-6),1,27:50,0.0,2.0,0.0,0.0,1.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,3.7,7.0,16.238,2.81,4.857,1.048,0.19,-14.238,-2.81,1.143,-1.048,0.81
Spencer Dinwiddie,BRK,22,22.0,2022-12-03,29-241,DAL,@,NYK,W (+21),1,30:05,6.0,16.0,0.375,3.0,8.0,0.375,2.0,3.0,0.667,2.0,7.0,9.0,9.0,0.0,1.0,0.0,3.0,17.0,17.1,35.0,16.273,3.091,5.045,1.0,0.227,0.727,5.909,3.955,-1.0,0.773
Spencer Dinwiddie,BRK,23,23.0,2022-12-05,29-243,DAL,,PHO,W (+19),1,28:05,5.0,15.0,0.333,5.0,8.0,0.625,6.0,6.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,21.0,15.0,-3.0,16.478,3.13,4.913,1.0,0.261,4.522,0.87,-2.913,0.0,0.739
Spencer Dinwiddie,BRK,24,24.0,2022-12-06,29-244,DAL,@,DEN,W (+1),1,30:51,3.0,8.0,0.375,1.0,2.0,0.5,6.0,6.0,1.0,0.0,2.0,2.0,7.0,1.0,0.0,1.0,2.0,13.0,13.3,-3.0,16.333,3.083,5.0,1.0,0.25,-3.333,-1.083,2.0,0.0,-0.25
Spencer Dinwiddie,BRK,25,25.0,2022-12-09,29-247,DAL,,MIL,L (-1),1,31:54,5.0,13.0,0.385,2.0,6.0,0.333,3.0,4.0,0.75,2.0,2.0,4.0,4.0,1.0,1.0,3.0,4.0,15.0,9.4,1.0,16.28,3.12,4.96,1.0,0.28,-1.28,0.88,-0.96,0.0,0.72
Spencer Dinwiddie,BRK,26,26.0,2022-12-10,29-248,DAL,@,CHI,L (-29),1,29:10,9.0,15.0,0.6,3.0,6.0,0.5,6.0,7.0,0.857,1.0,3.0,4.0,8.0,1.0,0.0,1.0,2.0,27.0,26.1,-15.0,16.692,3.154,5.077,1.0,0.269,10.308,0.846,2.923,0.0,-0.269
Spencer Dinwiddie,BRK,27,27.0,2022-12-12,29-250,DAL,,OKC,W (+7),1,34:44,7.0,16.0,0.438,4.0,8.0,0.5,2.0,2.0,1.0,2.0,5.0,7.0,10.0,0.0,0.0,4.0,2.0,20.0,16.7,13.0,16.815,3.296,5.259,0.963,0.259,3.185,3.704,4.741,-0.963,-0.259
Spencer Dinwiddie,BRK,28,28.0,2022-12-14,29-252,DAL,,CLE,L (-15),1,32:00,4.0,8.0,0.5,1.0,4.0,0.25,1.0,3.0,0.333,0.0,6.0,6.0,7.0,0.0,1.0,3.0,1.0,10.0,9.2,-30.0,16.571,3.393,5.321,0.929,0.286,-6.571,2.607,1.679,-0.929,0.714
Spencer Dinwiddie,BRK,29,29.0,2022-12-16,29-254,DAL,,POR,W (+20),1,25:22,4.0,7.0,0.571,3.0,6.0,0.5,2.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,13.0,13.0,15.0,16.448,3.31,5.276,0.966,0.276,-3.448,-2.31,-1.276,1.034,-0.276
Spencer Dinwiddie,BRK,31,30.0,2022-12-19,29-257,DAL,@,MIN,L (-10),1,37:35,6.0,13.0,0.462,5.0,10.0,0.5,3.0,4.0,0.75,0.0,2.0,2.0,7.0,1.0,0.0,1.0,1.0,20.0,18.0,-13.0,16.567,3.267,5.333,0.967,0.267,3.433,-1.267,1.667,0.033,-0.267
Spencer Dinwiddie,BRK,32,31.0,2022-12-21,29-259,DAL,@,MIN,W (+5),1,41:08,6.0,13.0,0.462,4.0,8.0,0.5,3.0,3.0,1.0,0.0,4.0,4.0,3.0,1.0,1.0,2.0,5.0,19.0,13.3,1.0,16.645,3.29,5.258,0.968,0.29,2.355,0.71,-2.258,0.032,0.71
Spencer Dinwiddie,BRK,33,32.0,2022-12-23,29-261,DAL,@,HOU,W (+6),1,37:13,3.0,8.0,0.375,3.0,8.0,0.375,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,11.0,6.1,3.0,16.469,3.188,5.125,0.938,0.281,-5.469,-3.188,-4.125,-0.938,-0.281
Spencer Dinwiddie,BRK,34,33.0,2022-12-25,29-263,DAL,,LAL,W (+9),1,40:26,2.0,10.0,0.2,2.0,6.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,8.0,0.0,0.0,1.0,3.0,8.0,6.2,8.0,16.212,3.152,5.212,0.909,0.273,-8.212,-1.152,2.788,-0.909,-0.273
Spencer Dinwiddie,BRK,35,34.0,2022-12-27,29-265,DAL,,NYK,W (+5),1,43:34,9.0,15.0,0.6,3.0,8.0,0.375,4.0,4.0,1.0,1.0,5.0,6.0,5.0,0.0,0.0,1.0,3.0,25.0,21.6,8.0,16.471,3.235,5.206,0.882,0.265,8.529,2.765,-0.206,-0.882,-0.265
Spencer Dinwiddie,BRK,36,35.0,2022-12-29,29-267,DAL,,HOU,W (+15),1,34:53,6.0,8.0,0.75,3.0,5.0,0.6,0.0,0.0,,0.0,4.0,4.0,6.0,1.0,0.0,1.0,2.0,15.0,16.4,19.0,16.429,3.257,5.229,0.886,0.257,-1.429,0.743,0.771,0.114,-0.257
Spencer Dinwiddie,BRK,37,36.0,2022-12-31,29-269,DAL,@,SAS,W (+1),1,35:53,5.0,12.0,0.417,0.0,3.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,3.0,0.0,0.0,1.0,5.0,11.0,3.9,-6.0,16.278,3.222,5.167,0.861,0.25,-5.278,-1.222,-2.167,-0.861,-0.25
Spencer Dinwiddie,BRK,38,37.0,2023-01-02,29-271,DAL,@,HOU,W (+5),1,37:44,4.0,12.0,0.333,1.0,5.0,0.2,2.0,2.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,11.0,7.9,8.0,16.135,3.162,5.135,0.865,0.243,-5.135,-2.162,-1.135,0.135,-0.243
Spencer Dinwiddie,BRK,39,38.0,2023-01-05,29-274,DAL,,BOS,L (-29),1,40:02,6.0,15.0,0.4,2.0,6.0,0.333,4.0,5.0,0.8,0.0,1.0,1.0,5.0,0.0,0.0,2.0,3.0,18.0,10.1,-23.0,16.184,3.105,5.132,0.842,0.237,1.816,-2.105,-0.132,-0.842,-0.237
Spencer Dinwiddie,BRK,40,39.0,2023-01-07,29-276,DAL,,NOP,W (+10),1,32:09,3.0,6.0,0.5,0.0,2.0,0.0,6.0,8.0,0.75,0.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,12.0,8.9,7.0,16.077,3.051,5.103,0.821,0.231,-4.077,-2.051,-1.103,-0.821,-0.231
Spencer Dinwiddie,BRK,41,40.0,2023-01-08,29-277,DAL,@,OKC,L (-11),1,35:48,6.0,16.0,0.375,1.0,5.0,0.2,8.0,10.0,0.8,1.0,2.0,3.0,8.0,1.0,0.0,4.0,2.0,21.0,14.5,-2.0,16.2,3.05,5.175,0.825,0.225,4.8,-0.05,2.825,0.175,-0.225
Spencer Dinwiddie,BRK,42,41.0,2023-01-10,29-279,DAL,@,LAC,L (-12),1,40:18,4.0,7.0,0.571,3.0,6.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,5.0,1.0,2.0,1.0,2.0,13.0,15.0,-17.0,16.122,3.073,5.171,0.829,0.268,-3.122,0.927,-0.171,0.171,1.732
Spencer Dinwiddie,BRK,43,42.0,2023-01-12,29-281,DAL,@,LAL,W (+4),1,51:15,7.0,13.0,0.538,2.0,6.0,0.333,1.0,2.0,0.5,0.0,4.0,4.0,4.0,0.0,2.0,3.0,3.0,17.0,11.5,5.0,16.143,3.095,5.143,0.81,0.31,0.857,0.905,-1.143,-0.81,1.69
Spencer Dinwiddie,BRK,44,43.0,2023-01-14,29-283,DAL,@,POR,L (-17),1,33:09,8.0,12.0,0.667,4.0,6.0,0.667,5.0,5.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,3.0,2.0,25.0,19.8,-14.0,16.349,3.047,5.14,0.791,0.302,8.651,-2.047,-0.14,-0.791,-0.302
Spencer Dinwiddie,BRK,45,44.0,2023-01-15,29-284,DAL,@,POR,L (-17),1,34:54,7.0,15.0,0.467,2.0,6.0,0.333,12.0,14.0,0.857,0.0,0.0,0.0,9.0,0.0,0.0,1.0,5.0,28.0,22.8,-18.0,16.614,2.977,5.227,0.773,0.295,11.386,-2.977,3.773,-0.773,-0.295
Spencer Dinwiddie,BRK,46,45.0,2023-01-18,29-287,DAL,,ATL,L (-8),1,39:25,8.0,18.0,0.444,4.0,10.0,0.4,0.0,2.0,0.0,1.0,3.0,4.0,7.0,2.0,0.0,3.0,1.0,20.0,14.9,-5.0,16.689,3.0,5.267,0.8,0.289,3.311,1.0,1.733,1.2,-0.289
Spencer Dinwiddie,BRK,47,46.0,2023-01-20,29-289,DAL,,MIA,W (+25),1,30:42,5.0,12.0,0.417,3.0,10.0,0.3,6.0,6.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,3.0,19.0,12.7,13.0,16.739,3.0,5.196,0.783,0.283,2.261,0.0,-3.196,-0.783,-0.283
Spencer Dinwiddie,BRK,48,47.0,2023-01-22,29-291,DAL,,LAC,L (-14),1,35:39,8.0,18.0,0.444,1.0,5.0,0.2,4.0,5.0,0.8,1.0,3.0,4.0,5.0,0.0,0.0,2.0,4.0,21.0,12.7,-8.0,16.83,3.021,5.191,0.766,0.277,4.17,0.979,-0.191,-0.766,-0.277
Spencer Dinwiddie,BRK,49,48.0,2023-01-24,29-293,DAL,,WAS,L (-1),1,34:41,6.0,15.0,0.4,3.0,7.0,0.429,5.0,5.0,1.0,0.0,1.0,1.0,8.0,0.0,0.0,2.0,3.0,20.0,14.6,16.0,16.896,2.979,5.25,0.75,0.271,3.104,-1.979,2.75,-0.75,-0.271
Spencer Dinwiddie,BRK,50,49.0,2023-01-26,29-295,DAL,@,PHO,W (+4),1,39:41,10.0,18.0,0.556,5.0,6.0,0.833,11.0,14.0,0.786,0.0,6.0,6.0,9.0,0.0,0.0,1.0,0.0,36.0,33.3,9.0,17.286,3.041,5.327,0.735,0.265,18.714,2.959,3.673,-0.735,-0.265
Spencer Dinwiddie,BRK,51,50.0,2023-01-28,29-297,DAL,@,UTA,L (-8),1,41:31,11.0,23.0,0.478,6.0,11.0,0.545,7.0,10.0,0.7,0.0,4.0,4.0,8.0,1.0,1.0,3.0,1.0,35.0,27.2,-7.0,17.64,3.06,5.38,0.74,0.28,17.36,0.94,2.62,0.26,0.72
Spencer Dinwiddie,BRK,52,51.0,2023-01-30,29-299,DAL,,DET,W (+6),1,31:46,5.0,16.0,0.313,0.0,6.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,12.0,3.5,-4.0,17.529,3.059,5.314,0.725,0.275,-5.529,-0.059,-3.314,-0.725,-0.275
Spencer Dinwiddie,BRK,53,52.0,2023-02-02,29-302,DAL,,NOP,W (+5),1,36:08,4.0,19.0,0.211,2.0,6.0,0.333,11.0,12.0,0.917,1.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,21.0,11.2,-4.0,17.596,3.058,5.288,0.731,0.308,3.404,-0.058,-1.288,0.269,1.692
Spencer Dinwiddie,BRK,54,53.0,2023-02-04,29-304,DAL,@,GSW,L (-6),1,32:37,9.0,17.0,0.529,3.0,6.0,0.5,4.0,5.0,0.8,0.0,4.0,4.0,4.0,1.0,0.0,3.0,2.0,25.0,17.5,-8.0,17.736,3.075,5.264,0.736,0.302,7.264,0.925,-1.264,0.264,-0.302
Spencer Dinwiddie,BRK,57,54.0,2023-02-09,29-309,BRK,,CHI,W (+11),1,38:34,8.0,17.0,0.471,2.0,7.0,0.286,7.0,9.0,0.778,1.0,4.0,5.0,6.0,4.0,0.0,1.0,1.0,25.0,24.2,25.0,17.87,3.111,5.278,0.796,0.296,7.13,1.889,0.722,3.204,-0.296
Spencer Dinwiddie,BRK,58,55.0,2023-02-11,29-311,BRK,,PHI,L (-3),1,31:10,2.0,10.0,0.2,0.0,4.0,0.0,5.0,6.0,0.833,0.0,6.0,6.0,6.0,1.0,0.0,3.0,3.0,9.0,5.2,2.0,17.709,3.164,5.291,0.8,0.291,-8.709,2.836,0.709,0.2,-0.291
Spencer Dinwiddie,BRK,59,56.0,2023-02-13,29-313,BRK,@,NYK,L (-18),1,32:55,8.0,21.0,0.381,3.0,10.0,0.3,9.0,9.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,2.0,2.0,28.0,18.4,-4.0,17.893,3.161,5.268,0.804,0.286,10.107,-0.161,-1.268,0.196,-0.286
Spencer Dinwiddie,BRK,60,57.0,2023-02-15,29-315,BRK,,MIA,W (+11),1,35:32,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,,0.0,4.0,4.0,5.0,0.0,0.0,1.0,4.0,9.0,9.5,6.0,17.737,3.175,5.263,0.789,0.281,-8.737,0.825,-0.263,-0.789,-0.281
Spencer Dinwiddie,BRK,61,58.0,2023-02-24,29-324,BRK,@,CHI,L (-44),1,24:26,0.0,6.0,0.0,0.0,3.0,0.0,2.0,3.0,0.667,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,-0.2,-31.0,17.466,3.138,5.259,0.776,0.276,-15.466,-2.138,-0.259,-0.776,-0.276
Spencer Dinwiddie,BRK,62,59.0,2023-02-26,29-326,BRK,@,ATL,L (-2),1,41:03,7.0,16.0,0.438,2.0,7.0,0.286,4.0,4.0,1.0,0.0,4.0,4.0,8.0,0.0,0.0,4.0,4.0,20.0,12.8,7.0,17.508,3.153,5.305,0.763,0.271,2.492,0.847,2.695,-0.763,-0.271
Spencer Dinwiddie,BRK,63,60.0,2023-02-28,29-328,BRK,,MIL,L (-14),1,34:32,9.0,17.0,0.529,5.0,10.0,0.5,3.0,4.0,0.75,0.0,6.0,6.0,8.0,1.0,0.0,4.0,2.0,26.0,20.9,-4.0,17.65,3.2,5.35,0.767,0.267,8.35,2.8,2.65,0.233,-0.267
Spencer Dinwiddie,BRK,64,61.0,2023-03-01,29-329,BRK,@,NYK,L (-24),1,29:26,3.0,10.0,0.3,0.0,3.0,0.0,5.0,5.0,1.0,1.0,1.0,2.0,10.0,2.0,0.0,3.0,2.0,11.0,11.4,-18.0,17.541,3.18,5.426,0.787,0.262,-6.541,-1.18,4.574,1.213,-0.262
Spencer Dinwiddie,BRK,65,62.0,2023-03-03,29-331,BRK,@,BOS,W (+10),1,36:18,6.0,14.0,0.429,1.0,5.0,0.2,4.0,6.0,0.667,1.0,2.0,3.0,8.0,3.0,1.0,3.0,2.0,17.0,15.6,5.0,17.532,3.177,5.468,0.823,0.274,-0.532,-0.177,2.532,2.177,0.726
Spencer Dinwiddie,BRK,66,63.0,2023-03-05,29-333,BRK,,CHO,W (+16),1,39:10,9.0,19.0,0.474,3.0,10.0,0.3,3.0,4.0,0.75,1.0,7.0,8.0,8.0,1.0,2.0,1.0,2.0,24.0,22.9,13.0,17.635,3.254,5.508,0.825,0.302,6.365,4.746,2.492,0.175,1.698
Spencer Dinwiddie,BRK,67,64.0,2023-03-07,29-335,BRK,@,HOU,W (+22),1,28:44,8.0,16.0,0.5,3.0,7.0,0.429,4.0,4.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,23.0,16.0,3.0,17.719,3.219,5.484,0.812,0.312,5.281,-2.219,-1.484,-0.812,0.688
Spencer Dinwiddie,BRK,69,65.0,2023-03-10,29-338,BRK,@,MIN,W (+1),1,44:31,11.0,24.0,0.458,3.0,7.0,0.429,4.0,6.0,0.667,1.0,2.0,3.0,11.0,1.0,0.0,1.0,3.0,29.0,23.6,6.0,17.892,3.215,5.569,0.815,0.308,11.108,-0.215,5.431,0.185,-0.308
Spencer Dinwiddie,BRK,70,66.0,2023-03-12,29-340,BRK,@,DEN,W (+2),1,37:47,5.0,15.0,0.333,0.0,7.0,0.0,5.0,6.0,0.833,0.0,6.0,6.0,16.0,1.0,1.0,3.0,5.0,15.0,15.8,-2.0,17.848,3.258,5.727,0.818,0.318,-2.848,2.742,10.273,0.182,0.682
Spencer Dinwiddie,BRK,71,67.0,2023-03-14,29-342,BRK,@,OKC,L (-14),1,39:24,5.0,16.0,0.313,0.0,4.0,0.0,6.0,6.0,1.0,1.0,5.0,6.0,11.0,2.0,0.0,6.0,5.0,16.0,10.7,-14.0,17.821,3.299,5.806,0.836,0.313,-1.821,2.701,5.194,1.164,-0.313
Spencer Dinwiddie,BRK,72,68.0,2023-03-16,29-344,BRK,,SAC,L (-5),1,38:09,6.0,15.0,0.4,3.0,7.0,0.429,3.0,8.0,0.375,0.0,3.0,3.0,7.0,2.0,1.0,2.0,3.0,18.0,13.2,-4.0,17.824,3.294,5.824,0.853,0.324,0.176,-0.294,1.176,1.147,0.676
Spencer Dinwiddie,BRK,73,69.0,2023-03-19,29-347,BRK,,DEN,L (-6),1,27:03,3.0,6.0,0.5,1.0,3.0,0.333,1.0,1.0,1.0,0.0,2.0,2.0,11.0,1.0,0.0,2.0,1.0,8.0,11.9,-24.0,17.681,3.275,5.899,0.855,0.319,-9.681,-1.275,5.101,0.145,-0.319
Spencer Dinwiddie,BRK,74,70.0,2023-03-21,29-349,BRK,,CLE,L (-6),1,38:22,6.0,15.0,0.4,1.0,5.0,0.2,6.0,8.0,0.75,1.0,4.0,5.0,11.0,0.0,0.0,2.0,1.0,19.0,17.3,12.0,17.7,3.3,5.971,0.843,0.314,1.3,1.7,5.029,-0.843,-0.314
Spencer Dinwiddie,BRK,75,71.0,2023-03-23,29-351,BRK,,CLE,L (-2),1,42:07,9.0,15.0,0.6,2.0,4.0,0.5,5.0,6.0,0.833,0.0,4.0,4.0,12.0,1.0,0.0,2.0,1.0,25.0,25.9,9.0,17.803,3.31,6.056,0.845,0.31,7.197,0.69,5.944,0.155,-0.31
Spencer Dinwiddie,BRK,76,72.0,2023-03-25,29-353,BRK,@,MIA,W (+29),1,35:41,4.0,11.0,0.364,2.0,5.0,0.4,5.0,6.0,0.833,1.0,6.0,7.0,9.0,1.0,0.0,2.0,3.0,15.0,15.1,17.0,17.764,3.361,6.097,0.847,0.306,-2.764,3.639,2.903,0.153,-0.306
Spencer Dinwiddie,BRK,77,73.0,2023-03-26,29-354,BRK,@,ORL,L (-13),1,29:08,0.0,11.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,5.0,1.0,0.0,2.0,3.0,2.0,-3.5,-2.0,17.548,3.356,6.082,0.849,0.301,-15.548,-0.356,-1.082,0.151,-0.301
Spencer Dinwiddie,BRK,78,74.0,2023-03-29,29-357,BRK,,HOU,W (+9),1,38:29,8.0,11.0,0.727,3.0,4.0,0.75,1.0,4.0,0.25,0.0,4.0,4.0,11.0,1.0,0.0,1.0,3.0,20.0,22.0,20.0,17.581,3.365,6.149,0.851,0.297,2.419,0.635,4.851,0.149,-0.297
Spencer Dinwiddie,BRK,79,75.0,2023-03-31,29-359,BRK,,ATL,W (+17),1,33:26,3.0,9.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,12.0,2.0,0.0,2.0,3.0,9.0,12.3,21.0,17.467,3.373,6.227,0.867,0.293,-8.467,0.627,5.773,1.133,-0.293
Spencer Dinwiddie,BRK,80,76.0,2023-04-02,29-361,BRK,,UTA,W (+1),1,34:30,5.0,13.0,0.385,2.0,5.0,0.4,5.0,6.0,0.833,0.0,4.0,4.0,12.0,0.0,0.0,2.0,1.0,17.0,16.7,4.0,17.461,3.382,6.303,0.855,0.289,-0.461,0.618,5.697,-0.855,-0.289
Spencer Dinwiddie,BRK,81,77.0,2023-04-04,29-363,BRK,,MIN,L (-5),1,38:15,13.0,24.0,0.542,3.0,9.0,0.333,1.0,2.0,0.5,0.0,3.0,3.0,6.0,0.0,1.0,0.0,2.0,30.0,23.0,-3.0,17.623,3.377,6.299,0.844,0.299,12.377,-0.377,-0.299,-0.844,0.701
Spencer Dinwiddie,BRK,82,78.0,2023-04-05,29-364,BRK,@,DET,W (+15),1,32:52,1.0,10.0,0.1,0.0,4.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,16.0,1.0,1.0,2.0,1.0,6.0,10.8,15.0,17.474,3.372,6.423,0.846,0.308,-11.474,-0.372,9.577,0.154,0.692
Spencer Dinwiddie,BRK,83,79.0,2023-04-07,30-001,BRK,,ORL,W (+17),1,35:31,2.0,11.0,0.182,0.0,6.0,0.0,2.0,2.0,1.0,1.0,6.0,7.0,14.0,1.0,0.0,1.0,3.0,6.0,10.2,8.0,17.329,3.418,6.519,0.848,0.304,-11.329,3.582,7.481,0.152,-0.304
Spencer Dinwiddie,BRK,84,,2023-04-09,30-003,BRK,,PHI,L (-29),Did Not Dress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DeMar DeRozan,CHI,1,1.0,2022-10-19,33-073,CHI,@,MIA,W (+8),1,36:08,14.0,22.0,0.636,2.0,3.0,0.667,7.0,11.0,0.636,1.0,5.0,6.0,9.0,2.0,1.0,1.0,3.0,37.0,34.6,13.0,37.0,6.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
