Player,team,Rk,G,Date,Age,Tm,Place,Opp,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff
Lauri Markkanen,UTA,6,6.0,2023-11-02,26-164,UTA,,ORL,L (-2),1,33:09,9.0,17.0,0.529,4.0,10.0,0.4,0.0,2.0,0.0,1.0,6.0,7.0,1.0,2.0,0.0,3.0,4.0,22.0,13.5,2.0,23.5,9.5,1.833,1.0,0.5,-1.5,-2.5,-0.833,1.0,-0.5
Lauri Markkanen,UTA,7,7.0,2023-11-04,26-166,UTA,Away,MIN,L (-28),1,34:43,7.0,20.0,0.35,4.0,11.0,0.364,4.0,5.0,0.8,4.0,4.0,8.0,1.0,0.0,1.0,2.0,4.0,22.0,12.2,-16.0,23.286,9.286,1.714,0.857,0.571,-1.286,-1.286,-0.714,-0.857,0.429
Lauri Markkanen,UTA,8,8.0,2023-11-06,26-168,UTA,Away,CHI,L (-17),1,34:26,8.0,15.0,0.533,5.0,12.0,0.417,8.0,8.0,1.0,1.0,4.0,5.0,3.0,0.0,1.0,1.0,2.0,29.0,24.6,-12.0,24.0,8.75,1.875,0.75,0.625,5.0,-3.75,1.125,-0.75,0.375
Lauri Markkanen,UTA,9,9.0,2023-11-08,26-170,UTA,Away,IND,L (-16),1,35:18,8.0,16.0,0.5,3.0,5.0,0.6,5.0,6.0,0.833,5.0,4.0,9.0,0.0,1.0,1.0,1.0,1.0,24.0,20.6,-12.0,24.0,8.778,1.667,0.778,0.667,0.0,0.222,-1.667,0.222,0.333
Lauri Markkanen,UTA,10,10.0,2023-11-10,26-172,UTA,Away,MEM,W (+6),1,37:18,8.0,13.0,0.615,4.0,9.0,0.444,6.0,6.0,1.0,0.0,7.0,7.0,1.0,2.0,2.0,3.0,3.0,26.0,22.1,-1.0,24.2,8.6,1.6,0.9,0.8,1.8,-1.6,-0.6,1.1,1.2
Lauri Markkanen,UTA,11,11.0,2023-11-14,26-176,UTA,,POR,W (+16),1,31:06,8.0,18.0,0.444,2.0,9.0,0.222,3.0,4.0,0.75,1.0,8.0,9.0,0.0,1.0,1.0,0.0,1.0,21.0,15.6,9.0,23.909,8.636,1.455,0.909,0.818,-2.909,0.364,-1.455,0.091,0.182
Lauri Markkanen,UTA,12,12.0,2023-11-17,26-179,UTA,,PHO,L (-3),1,40:03,5.0,12.0,0.417,1.0,4.0,0.25,10.0,12.0,0.833,0.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,21.0,16.4,1.0,23.667,8.083,1.333,0.917,0.917,-2.667,-6.083,-1.333,0.083,1.083
Lauri Markkanen,UTA,13,13.0,2023-11-19,26-181,UTA,,PHO,L (-3),1,49:41,15.0,27.0,0.556,2.0,10.0,0.2,6.0,9.0,0.667,7.0,10.0,17.0,0.0,2.0,2.0,1.0,3.0,38.0,33.0,2.0,24.769,8.769,1.231,1.0,1.0,13.231,8.231,-1.231,1.0,1.0
Lauri Markkanen,UTA,14,14.0,2023-11-21,26-183,UTA,Away,LAL,L (-32),1,22:33,4.0,10.0,0.4,2.0,7.0,0.286,0.0,0.0,,1.0,7.0,8.0,0.0,1.0,0.0,0.0,2.0,10.0,7.6,-9.0,23.714,8.714,1.143,1.0,0.929,-13.714,-0.714,-1.143,0.0,-0.929
Lauri Markkanen,UTA,15,15.0,2023-11-22,26-184,UTA,Away,POR,L (-16),1,33:39,9.0,18.0,0.5,1.0,6.0,0.167,5.0,6.0,0.833,3.0,5.0,8.0,0.0,3.0,0.0,2.0,2.0,24.0,18.4,-1.0,23.733,8.667,1.067,1.133,0.867,0.267,-0.667,-1.067,1.867,-0.867
Lauri Markkanen,UTA,24,16.0,2023-12-13,26-205,UTA,,NYK,W (+4),1,24:37,7.0,13.0,0.538,4.0,8.0,0.5,5.0,7.0,0.714,0.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,23.0,17.2,-14.0,23.688,8.562,1.0,1.062,0.812,-0.688,-1.562,-1.0,-1.062,-0.812
Lauri Markkanen,UTA,26,17.0,2023-12-16,26-208,UTA,Away,SAC,L (-21),1,27:57,7.0,13.0,0.538,2.0,5.0,0.4,2.0,2.0,1.0,1.0,5.0,6.0,3.0,0.0,0.0,2.0,2.0,18.0,13.2,-2.0,23.353,8.412,1.118,1.0,0.765,-5.353,-2.412,1.882,-1.0,-0.765
Lauri Markkanen,UTA,27,18.0,2023-12-18,26-210,UTA,,BRK,W (+17),1,28:57,6.0,14.0,0.429,1.0,5.0,0.2,7.0,7.0,1.0,1.0,9.0,10.0,4.0,0.0,1.0,2.0,1.0,20.0,17.1,15.0,23.167,8.5,1.278,0.944,0.778,-3.167,1.5,2.722,-0.944,0.222
Lauri Markkanen,UTA,28,19.0,2023-12-20,26-212,UTA,Away,CLE,L (-8),1,35:41,8.0,18.0,0.444,3.0,9.0,0.333,7.0,8.0,0.875,2.0,8.0,10.0,1.0,0.0,0.0,0.0,3.0,26.0,19.5,-7.0,23.316,8.579,1.263,0.895,0.737,2.684,1.421,-0.263,-0.895,-0.737
Lauri Markkanen,UTA,30,20.0,2023-12-23,26-215,UTA,Away,TOR,W (+7),1,38:42,12.0,21.0,0.571,4.0,10.0,0.4,2.0,2.0,1.0,2.0,7.0,9.0,5.0,3.0,0.0,1.0,2.0,30.0,28.3,9.0,23.65,8.6,1.45,1.0,0.7,6.35,0.4,3.55,2.0,-0.7
Lauri Markkanen,UTA,31,21.0,2023-12-26,26-218,UTA,Away,SAS,W (+12),1,30:53,12.0,17.0,0.706,5.0,9.0,0.556,2.0,2.0,1.0,3.0,9.0,12.0,2.0,1.0,0.0,1.0,3.0,31.0,28.9,20.0,24.0,8.762,1.476,1.0,0.667,7.0,3.238,0.524,0.0,-0.667
Lauri Markkanen,UTA,32,22.0,2023-12-28,26-220,UTA,Away,NOP,L (-7),1,34:47,7.0,19.0,0.368,3.0,12.0,0.25,7.0,7.0,1.0,6.0,4.0,10.0,5.0,1.0,0.0,2.0,0.0,24.0,21.4,2.0,24.0,8.818,1.636,1.0,0.636,0.0,1.182,3.364,0.0,-0.636
Lauri Markkanen,UTA,33,23.0,2023-12-30,26-222,UTA,,MIA,W (+8),1,26:24,4.0,13.0,0.308,1.0,8.0,0.125,3.0,4.0,0.75,2.0,3.0,5.0,1.0,2.0,0.0,0.0,4.0,12.0,7.5,1.0,23.478,8.652,1.609,1.043,0.609,-11.478,-3.652,-0.609,0.957,-0.609
Lauri Markkanen,UTA,34,24.0,2024-01-01,26-224,UTA,,DAL,W (+37),1,24:45,6.0,12.0,0.5,4.0,8.0,0.5,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,17.0,14.4,8.0,23.208,8.458,1.583,1.042,0.625,-6.208,-4.458,-0.583,-0.042,0.375
Lauri Markkanen,UTA,35,25.0,2024-01-03,26-226,UTA,,DET,W (+6),1,37:48,10.0,18.0,0.556,4.0,8.0,0.5,7.0,8.0,0.875,2.0,5.0,7.0,0.0,0.0,1.0,1.0,1.0,31.0,24.2,12.0,23.52,8.4,1.52,1.0,0.64,7.48,-1.4,-1.52,-1.0,0.36
Lauri Markkanen,UTA,36,26.0,2024-01-05,26-228,UTA,Away,BOS,L (-29),1,23:24,7.0,16.0,0.438,2.0,7.0,0.286,1.0,2.0,0.5,4.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,17.0,14.4,-14.0,23.269,8.269,1.654,0.962,0.615,-6.269,-3.269,3.346,-0.962,-0.615
Lauri Markkanen,UTA,37,27.0,2024-01-06,26-229,UTA,Away,PHI,W (+11),1,34:59,12.0,19.0,0.632,5.0,9.0,0.556,4.0,5.0,0.8,4.0,9.0,13.0,1.0,0.0,1.0,1.0,2.0,33.0,29.2,8.0,23.63,8.444,1.63,0.926,0.63,9.37,4.556,-0.63,-0.926,0.37
Lauri Markkanen,UTA,38,28.0,2024-01-08,26-231,UTA,Away,MIL,W (+16),1,31:57,5.0,15.0,0.333,4.0,10.0,0.4,7.0,8.0,0.875,4.0,10.0,14.0,2.0,1.0,2.0,0.0,1.0,21.0,21.3,8.0,23.536,8.643,1.643,0.929,0.679,-2.536,5.357,0.357,0.071,1.321
Lauri Markkanen,UTA,39,29.0,2024-01-10,26-233,UTA,,DEN,W (+13),1,32:24,6.0,13.0,0.462,2.0,5.0,0.4,12.0,12.0,1.0,2.0,10.0,12.0,2.0,0.0,1.0,0.0,2.0,26.0,25.0,17.0,23.621,8.759,1.655,0.897,0.69,2.379,3.241,0.345,-0.897,0.31
Lauri Markkanen,UTA,40,30.0,2024-01-12,26-235,UTA,,TOR,W (+32),1,29:08,7.0,11.0,0.636,4.0,6.0,0.667,4.0,5.0,0.8,3.0,6.0,9.0,2.0,1.0,0.0,3.0,2.0,22.0,19.2,19.0,23.567,8.767,1.667,0.9,0.667,-1.567,0.233,0.333,0.1,-0.667
Lauri Markkanen,UTA,41,31.0,2024-01-13,26-236,UTA,,LAL,W (+7),1,33:15,8.0,16.0,0.5,3.0,6.0,0.5,10.0,11.0,0.909,2.0,7.0,9.0,5.0,2.0,1.0,0.0,0.0,29.0,30.3,16.0,23.742,8.774,1.774,0.935,0.677,5.258,0.226,3.226,1.065,0.323
Lauri Markkanen,UTA,42,32.0,2024-01-15,26-238,UTA,,IND,W (+27),1,28:29,10.0,15.0,0.667,2.0,4.0,0.5,10.0,10.0,1.0,2.0,8.0,10.0,3.0,0.0,0.0,1.0,1.0,32.0,30.0,25.0,24.0,8.812,1.812,0.906,0.656,8.0,1.188,1.188,-0.906,-0.656
Lauri Markkanen,UTA,43,33.0,2024-01-18,26-241,UTA,,OKC,L (-5),1,35:49,7.0,13.0,0.538,2.0,4.0,0.5,10.0,11.0,0.909,1.0,9.0,10.0,4.0,1.0,0.0,1.0,0.0,26.0,25.5,0.0,24.061,8.848,1.879,0.909,0.636,1.939,1.152,2.121,0.091,-0.636
Lauri Markkanen,UTA,44,34.0,2024-01-20,26-243,UTA,Away,HOU,L (-1),1,38:46,8.0,18.0,0.444,3.0,11.0,0.273,3.0,4.0,0.75,3.0,6.0,9.0,1.0,0.0,0.0,3.0,2.0,22.0,13.0,8.0,24.0,8.853,1.853,0.882,0.618,-2.0,0.147,-0.853,-0.882,-0.618
Lauri Markkanen,UTA,45,35.0,2024-01-23,26-246,UTA,Away,NOP,L (-29),1,27:16,4.0,15.0,0.267,1.0,5.0,0.2,2.0,2.0,1.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,11.0,3.8,-14.0,23.629,8.714,1.829,0.857,0.6,-12.629,-4.714,-0.829,-0.857,-0.6
Lauri Markkanen,UTA,46,36.0,2024-01-25,26-248,UTA,Away,WAS,W (+15),1,32:46,11.0,20.0,0.55,6.0,12.0,0.5,1.0,2.0,0.5,1.0,6.0,7.0,5.0,3.0,0.0,3.0,3.0,29.0,23.8,11.0,23.778,8.667,1.917,0.917,0.583,5.222,-1.667,3.083,2.083,-0.583
Lauri Markkanen,UTA,47,37.0,2024-01-27,26-250,UTA,Away,CHO,W (+12),1,35:38,12.0,18.0,0.667,7.0,12.0,0.583,2.0,2.0,1.0,3.0,9.0,12.0,3.0,1.0,0.0,2.0,5.0,33.0,29.1,19.0,24.027,8.757,1.946,0.919,0.568,8.973,3.243,1.054,0.081,-0.568
Lauri Markkanen,UTA,48,38.0,2024-01-29,26-252,UTA,Away,BRK,L (-33),1,26:37,4.0,12.0,0.333,1.0,4.0,0.25,4.0,4.0,1.0,4.0,5.0,9.0,2.0,0.0,0.0,3.0,2.0,13.0,8.1,-19.0,23.737,8.763,1.947,0.895,0.553,-10.737,0.237,0.053,-0.895,-0.553
Lauri Markkanen,UTA,49,39.0,2024-01-30,26-253,UTA,Away,NYK,L (-15),1,33:52,5.0,14.0,0.357,2.0,8.0,0.25,2.0,2.0,1.0,2.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,14.0,9.8,-10.0,23.487,8.667,1.923,0.897,0.538,-9.487,-3.667,-0.923,0.103,-0.538
Lauri Markkanen,UTA,50,40.0,2024-02-01,26-255,UTA,,PHI,L (-3),1,33:26,10.0,15.0,0.667,4.0,9.0,0.444,4.0,4.0,1.0,2.0,8.0,10.0,3.0,1.0,0.0,0.0,2.0,28.0,27.6,1.0,23.6,8.7,1.95,0.9,0.525,4.4,1.3,1.05,0.1,-0.525
Lauri Markkanen,UTA,51,41.0,2024-02-04,26-258,UTA,,MIL,W (+15),1,35:40,8.0,15.0,0.533,5.0,10.0,0.5,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,2.0,4.0,21.0,13.8,20.0,23.537,8.561,1.951,0.902,0.512,-2.537,-5.561,0.049,0.098,-0.512
Lauri Markkanen,UTA,52,42.0,2024-02-06,26-260,UTA,,OKC,W (+7),1,36:11,12.0,18.0,0.667,5.0,7.0,0.714,4.0,4.0,1.0,3.0,8.0,11.0,2.0,1.0,0.0,2.0,3.0,33.0,28.9,15.0,23.762,8.619,1.952,0.905,0.5,9.238,2.381,0.048,0.095,-0.5
Lauri Markkanen,UTA,53,43.0,2024-02-08,26-262,UTA,Away,PHO,L (-14),1,33:53,8.0,15.0,0.533,2.0,6.0,0.333,4.0,4.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,4.0,1.0,22.0,12.5,-8.0,23.721,8.535,1.93,0.884,0.488,-1.721,-3.535,-0.93,-0.884,-0.488
Jordan Clarkson,UTA,1,1.0,2023-10-25,31-140,UTA,,SAC,L (-16),1,30:44,8.0,16.0,0.5,2.0,5.0,0.4,6.0,8.0,0.75,2.0,2.0,4.0,6.0,0.0,0.0,2.0,4.0,24.0,17.8,-4.0,24.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Clarkson,UTA,2,2.0,2023-10-27,31-142,UTA,,LAC,W (+2),1,33:43,4.0,13.0,0.308,3.0,5.0,0.6,2.0,3.0,0.667,1.0,3.0,4.0,6.0,1.0,0.0,2.0,0.0,13.0,9.9,-2.0,18.5,4.0,6.0,0.5,0.0,-5.5,0.0,0.0,0.5,0.0
Jordan Clarkson,UTA,3,3.0,2023-10-28,31-143,UTA,Away,PHO,L (-22),1,21:40,3.0,10.0,0.3,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,5.0,3.0,7.0,-2.6,-26.0,14.667,3.333,4.667,0.333,0.0,-7.667,-1.333,-2.667,-0.333,0.0
Jordan Clarkson,UTA,4,4.0,2023-10-30,31-145,UTA,Away,DEN,L (-8),1,33:33,2.0,10.0,0.2,0.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,3.0,6.0,1.0,0.0,5.0,1.0,4.0,-1.9,-7.0,12.0,3.25,5.0,0.5,0.0,-8.0,-0.25,1.0,0.5,0.0
Jordan Clarkson,UTA,5,5.0,2023-11-01,31-147,UTA,,MEM,W (+24),1,25:52,8.0,13.0,0.615,4.0,6.0,0.667,0.0,0.0,,0.0,6.0,6.0,5.0,2.0,0.0,3.0,1.0,20.0,18.0,21.0,13.6,3.8,5.0,0.8,0.0,6.4,2.2,0.0,1.2,0.0
Jordan Clarkson,UTA,6,6.0,2023-11-02,31-148,UTA,,ORL,L (-2),1,37:01,5.0,20.0,0.25,2.0,8.0,0.25,9.0,9.0,1.0,3.0,3.0,6.0,6.0,1.0,0.0,6.0,1.0,21.0,10.8,-3.0,14.833,4.167,5.167,0.833,0.0,6.167,1.833,0.833,0.167,0.0
Jordan Clarkson,UTA,7,7.0,2023-11-04,31-150,UTA,Away,MIN,L (-28),1,31:58,5.0,14.0,0.357,0.0,5.0,0.0,0.0,0.0,,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,10.0,6.0,-18.0,14.143,4.0,4.857,0.714,0.0,-4.143,-1.0,-1.857,-0.714,0.0
Jordan Clarkson,UTA,8,8.0,2023-11-06,31-152,UTA,Away,CHI,L (-17),1,29:05,3.0,14.0,0.214,1.0,8.0,0.125,0.0,0.0,,1.0,0.0,1.0,6.0,0.0,0.0,5.0,1.0,7.0,-2.1,-14.0,13.25,3.625,5.0,0.625,0.0,-6.25,-2.625,1.0,-0.625,0.0
Jordan Clarkson,UTA,9,9.0,2023-11-08,31-154,UTA,Away,IND,L (-16),1,33:56,12.0,26.0,0.462,1.0,3.0,0.333,8.0,8.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,6.0,3.0,33.0,19.3,-5.0,15.444,3.556,5.0,0.667,0.111,17.556,-0.556,0.0,0.333,0.889
Jordan Clarkson,UTA,10,10.0,2023-11-10,31-156,UTA,Away,MEM,W (+6),1,35:48,9.0,16.0,0.563,2.0,5.0,0.4,6.0,6.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,26.0,22.5,14.0,16.5,3.6,4.9,0.8,0.2,9.5,0.4,-0.9,1.2,0.8
Jordan Clarkson,UTA,11,11.0,2023-11-14,31-160,UTA,,POR,W (+16),1,33:16,13.0,19.0,0.684,4.0,9.0,0.444,0.0,0.0,,0.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,30.0,24.5,8.0,17.727,3.364,4.727,0.909,0.182,12.273,-2.364,-1.727,1.091,-0.182
Jordan Clarkson,UTA,12,12.0,2023-11-17,31-163,UTA,,PHO,L (-3),1,35:35,14.0,26.0,0.538,5.0,10.0,0.5,4.0,4.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,37.0,30.2,0.0,19.333,3.333,4.75,0.917,0.167,17.667,-0.333,0.25,0.083,-0.167
Jordan Clarkson,UTA,13,13.0,2023-11-19,31-165,UTA,,PHO,L (-3),1,38:55,8.0,23.0,0.348,1.0,6.0,0.167,5.0,7.0,0.714,3.0,4.0,7.0,5.0,2.0,0.0,2.0,5.0,22.0,13.1,-9.0,19.538,3.615,4.769,1.0,0.154,2.462,3.385,0.231,1.0,-0.154
Jordan Clarkson,UTA,14,14.0,2023-11-21,31-167,UTA,Away,LAL,L (-32),1,24:12,3.0,9.0,0.333,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,7.0,1.9,-24.0,18.643,3.357,4.571,1.0,0.143,-11.643,-3.357,-2.571,0.0,-0.143
Jordan Clarkson,UTA,15,15.0,2023-11-22,31-168,UTA,Away,POR,L (-16),1,32:14,5.0,11.0,0.455,2.0,4.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,5.0,0.0,0.0,7.0,0.0,13.0,4.0,-8.0,18.267,3.267,4.6,0.933,0.133,-5.267,-1.267,0.4,-0.933,-0.133
Jordan Clarkson,UTA,17,16.0,2023-11-27,31-173,UTA,,NOP,W (+2),1,31:33,4.0,16.0,0.25,2.0,9.0,0.222,6.0,6.0,1.0,0.0,4.0,4.0,10.0,0.0,0.0,1.0,1.0,16.0,13.2,-3.0,18.125,3.312,4.938,0.875,0.125,-2.125,0.688,5.062,-0.875,-0.125
Jordan Clarkson,UTA,18,17.0,2023-11-29,31-175,UTA,Away,MEM,L (-14),1,27:11,4.0,10.0,0.4,2.0,5.0,0.4,2.0,3.0,0.667,1.0,2.0,3.0,5.0,0.0,0.0,4.0,0.0,12.0,7.0,-14.0,17.765,3.294,4.941,0.824,0.118,-5.765,-0.294,0.059,-0.824,-0.118
Jordan Clarkson,UTA,22,18.0,2023-12-08,31-184,UTA,,LAC,L (-14),1,27:51,2.0,9.0,0.222,0.0,3.0,0.0,2.0,3.0,0.667,1.0,3.0,4.0,5.0,1.0,0.0,1.0,2.0,6.0,4.4,-16.0,17.111,3.333,4.944,0.833,0.111,-11.111,0.667,0.056,0.167,-0.111
Jordan Clarkson,UTA,23,19.0,2023-12-11,31-187,UTA,Away,OKC,L (-14),1,21:30,3.0,13.0,0.231,0.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,1.0,8.0,4.9,-25.0,16.632,3.368,4.947,0.842,0.158,-8.632,0.632,0.053,0.158,0.842
John Collins,UTA,1,1.0,2023-10-25,26-032,UTA,,SAC,L (-16),1,30:56,6.0,11.0,0.545,1.0,3.0,0.333,2.0,2.0,1.0,3.0,8.0,11.0,2.0,1.0,0.0,0.0,3.0,15.0,15.4,-9.0,15.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
John Collins,UTA,2,2.0,2023-10-27,26-034,UTA,,LAC,W (+2),1,34:15,4.0,11.0,0.364,1.0,5.0,0.2,4.0,4.0,1.0,5.0,7.0,12.0,0.0,0.0,1.0,0.0,4.0,13.0,11.6,-4.0,14.0,11.5,1.0,0.5,0.5,-1.0,0.5,-1.0,-0.5,0.5
John Collins,UTA,3,3.0,2023-10-28,26-035,UTA,Away,PHO,L (-22),1,28:02,5.0,9.0,0.556,1.0,3.0,0.333,0.0,0.0,,5.0,5.0,10.0,3.0,0.0,0.0,1.0,3.0,11.0,11.6,-28.0,13.0,11.0,1.667,0.333,0.333,-2.0,-1.0,1.333,-0.333,-0.333
John Collins,UTA,4,4.0,2023-10-30,26-037,UTA,Away,DEN,L (-8),1,34:01,7.0,16.0,0.438,1.0,3.0,0.333,0.0,3.0,0.0,3.0,6.0,9.0,1.0,1.0,0.0,0.0,3.0,15.0,9.8,-5.0,13.5,10.5,1.5,0.5,0.25,1.5,-1.5,-0.5,0.5,-0.25
John Collins,UTA,5,5.0,2023-11-01,26-039,UTA,,MEM,W (+24),1,27:29,5.0,12.0,0.417,2.0,5.0,0.4,4.0,6.0,0.667,2.0,2.0,4.0,2.0,2.0,0.0,1.0,2.0,16.0,12.4,21.0,14.0,9.2,1.6,0.8,0.2,2.0,-5.2,0.4,1.2,-0.2
John Collins,UTA,6,6.0,2023-11-02,26-040,UTA,,ORL,L (-2),1,33:14,7.0,10.0,0.7,3.0,4.0,0.75,3.0,4.0,0.75,3.0,7.0,10.0,0.0,0.0,1.0,2.0,5.0,20.0,16.3,0.0,15.0,9.333,1.333,0.667,0.333,5.0,0.667,-1.333,-0.667,0.667
John Collins,UTA,7,7.0,2023-11-04,26-042,UTA,Away,MIN,L (-28),1,28:33,5.0,10.0,0.5,1.0,5.0,0.2,3.0,4.0,0.75,2.0,4.0,6.0,0.0,1.0,1.0,2.0,5.0,14.0,8.9,-21.0,14.857,8.857,1.143,0.714,0.429,-0.857,-2.857,-1.143,0.286,0.571
John Collins,UTA,8,8.0,2023-11-06,26-044,UTA,Away,CHI,L (-17),1,28:40,6.0,9.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,1.0,5.0,6.0,0.0,1.0,0.0,2.0,5.0,14.0,9.3,-13.0,14.75,8.5,1.0,0.75,0.375,-0.75,-2.5,-1.0,0.25,-0.375
John Collins,UTA,9,9.0,2023-11-08,26-046,UTA,Away,IND,L (-16),1,27:28,6.0,9.0,0.667,1.0,2.0,0.5,1.0,1.0,1.0,1.0,8.0,9.0,1.0,0.0,0.0,2.0,3.0,14.0,10.7,-7.0,14.667,8.556,1.0,0.667,0.333,-0.667,0.444,0.0,-0.667,-0.333
John Collins,UTA,10,10.0,2023-11-10,26-048,UTA,Away,MEM,W (+6),1,37:53,5.0,6.0,0.833,3.0,3.0,1.0,5.0,7.0,0.714,0.0,3.0,3.0,0.0,0.0,4.0,3.0,2.0,18.0,14.9,8.0,15.0,8.0,0.9,0.6,0.7,3.0,-5.0,-0.9,-0.6,3.3
John Collins,UTA,11,11.0,2023-11-14,26-052,UTA,,POR,W (+16),1,32:13,6.0,16.0,0.375,2.0,5.0,0.4,0.0,0.0,,4.0,6.0,10.0,2.0,1.0,3.0,1.0,3.0,14.0,12.1,6.0,14.909,8.182,1.0,0.636,0.909,-0.909,1.818,1.0,0.364,2.091
John Collins,UTA,12,12.0,2023-11-17,26-055,UTA,,PHO,L (-3),1,34:58,5.0,10.0,0.5,1.0,2.0,0.5,4.0,6.0,0.667,4.0,10.0,14.0,1.0,0.0,2.0,0.0,6.0,15.0,14.7,-7.0,14.917,8.667,1.0,0.583,1.0,0.083,5.333,0.0,-0.583,1.0
John Collins,UTA,13,13.0,2023-11-19,26-057,UTA,,PHO,L (-3),1,43:24,5.0,14.0,0.357,3.0,5.0,0.6,2.0,2.0,1.0,4.0,8.0,12.0,0.0,2.0,1.0,1.0,2.0,15.0,13.3,-4.0,14.923,8.923,0.923,0.692,1.0,0.077,3.077,-0.923,1.308,0.0
John Collins,UTA,14,14.0,2023-11-21,26-059,UTA,Away,LAL,L (-32),1,24:59,6.0,12.0,0.5,2.0,5.0,0.4,1.0,2.0,0.5,2.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,15.0,10.8,-29.0,14.929,8.571,0.929,0.714,1.0,0.071,-4.571,0.071,0.286,0.0
John Collins,UTA,15,15.0,2023-11-22,26-060,UTA,Away,POR,L (-16),1,32:14,6.0,12.0,0.5,0.0,1.0,0.0,0.0,0.0,,6.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,12.0,12.4,-8.0,14.733,8.733,0.933,0.667,0.933,-2.733,2.267,0.067,-0.667,-0.933
John Collins,UTA,16,16.0,2023-11-25,26-063,UTA,,NOP,W (+5),1,23:29,5.0,11.0,0.455,0.0,2.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,0.0,0.0,0.0,3.0,1.0,12.0,6.4,-6.0,14.562,8.75,0.875,0.625,0.875,-2.562,0.25,-0.875,-0.625,-0.875
John Collins,UTA,17,17.0,2023-11-27,26-065,UTA,,NOP,W (+2),1,29:22,4.0,10.0,0.4,2.0,6.0,0.333,2.0,3.0,0.667,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,12.0,6.1,-2.0,14.412,8.412,0.824,0.588,0.824,-2.412,-5.412,-0.824,-0.588,-0.824
John Collins,UTA,18,18.0,2023-11-29,26-067,UTA,Away,MEM,L (-14),1,29:18,7.0,14.0,0.5,3.0,5.0,0.6,0.0,2.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,17.0,10.7,-8.0,14.556,8.167,0.833,0.611,0.778,2.444,-4.167,0.167,0.389,-0.778
John Collins,UTA,19,19.0,2023-11-30,26-068,UTA,Away,MIN,L (-11),1,28:21,3.0,12.0,0.25,1.0,4.0,0.25,2.0,2.0,1.0,3.0,9.0,12.0,0.0,0.0,0.0,4.0,4.0,9.0,1.0,-17.0,14.263,8.368,0.789,0.579,0.737,-5.263,3.632,-0.789,-0.579,-0.737
John Collins,UTA,20,20.0,2023-12-02,26-070,UTA,,POR,W (+5),1,35:16,6.0,14.0,0.429,1.0,4.0,0.25,4.0,4.0,1.0,2.0,7.0,9.0,3.0,1.0,3.0,2.0,2.0,17.0,15.5,4.0,14.4,8.4,0.9,0.6,0.85,2.6,0.6,2.1,0.4,2.15
John Collins,UTA,21,21.0,2023-12-06,26-074,UTA,Away,DAL,L (-50),1,23:26,5.0,11.0,0.455,0.0,2.0,0.0,0.0,0.0,,2.0,6.0,8.0,0.0,0.0,0.0,2.0,2.0,10.0,4.7,-40.0,14.19,8.381,0.857,0.571,0.81,-4.19,-0.381,-0.857,-0.571,-0.81
John Collins,UTA,22,22.0,2023-12-08,26-076,UTA,,LAC,L (-14),1,35:29,7.0,12.0,0.583,1.0,5.0,0.2,5.0,5.0,1.0,3.0,10.0,13.0,2.0,2.0,4.0,2.0,1.0,20.0,23.3,-18.0,14.455,8.591,0.909,0.636,0.955,5.545,4.409,1.091,1.364,3.045
