Player,team,Rk,G,Date,Age,Tm,Place,Opp,Outcome,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff,Position
Luguentz Dort,OKC,13,13.0,2023-11-18,24-213,OKC,Away,GSW,W (+7),1,26:54,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,,1.0,5.0,6.0,2.0,0.0,0.0,0.0,2.0,3.0,2.0,-11.0,11.692,4.538,1.154,1.231,0.923,-8.692,1.462,0.846,-1.231,-0.923,SF
Luguentz Dort,OKC,14,14.0,2023-11-19,24-214,OKC,Away,POR,W (+43),1,22:32,4.0,6.0,0.667,2.0,3.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,9.7,27.0,11.714,4.214,1.143,1.143,0.857,0.286,-4.214,-0.143,-1.143,-0.857,SF
Luguentz Dort,OKC,15,15.0,2023-11-22,24-217,OKC,,CHI,W (+14),1,27:17,1.0,6.0,0.167,0.0,4.0,0.0,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,2.0,2.0,6.0,2.0,-2.8,9.0,11.067,4.067,1.2,1.067,0.933,-9.067,-2.067,0.8,-1.067,1.067,SF
Luguentz Dort,OKC,16,16.0,2023-11-25,24-220,OKC,,PHI,L (-4),1,24:32,2.0,5.0,0.4,1.0,3.0,0.333,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,0.7,-13.0,10.688,3.938,1.125,1.0,0.875,-5.688,-1.938,-1.125,-1.0,-0.875,SF
Luguentz Dort,OKC,17,17.0,2023-11-28,24-223,OKC,Away,MIN,L (-3),1,25:05,1.0,5.0,0.2,1.0,2.0,0.5,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,1.0,5.0,3.0,-1.5,-6.0,10.235,3.882,1.118,0.941,0.824,-7.235,-0.882,-0.118,-0.941,-0.824,SF
Luguentz Dort,OKC,18,18.0,2023-11-30,24-225,OKC,,LAL,W (+23),1,28:05,5.0,9.0,0.556,2.0,5.0,0.4,0.0,0.0,,3.0,4.0,7.0,3.0,2.0,1.0,0.0,2.0,12.0,15.0,11.0,10.333,4.056,1.222,1.0,0.833,1.667,2.944,1.778,1.0,0.167,SF
Luguentz Dort,OKC,19,19.0,2023-12-02,24-227,OKC,Away,DAL,W (+6),1,32:32,4.0,13.0,0.308,1.0,6.0,0.167,1.0,2.0,0.5,1.0,4.0,5.0,3.0,0.0,0.0,2.0,4.0,10.0,2.5,-10.0,10.316,4.105,1.316,0.947,0.789,-0.316,0.895,1.684,-0.947,-0.789,SF
Luguentz Dort,OKC,20,20.0,2023-12-06,24-231,OKC,Away,HOU,L (-9),1,14:32,0.0,5.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,0.8,-27.0,10.0,4.05,1.25,0.9,0.75,-6.0,-1.05,-1.25,-0.9,-0.75,SF
Luguentz Dort,OKC,21,21.0,2023-12-08,24-233,OKC,,GSW,W (+2),1,39:24,4.0,9.0,0.444,0.0,3.0,0.0,8.0,8.0,1.0,4.0,1.0,5.0,1.0,0.0,1.0,1.0,4.0,16.0,13.2,6.0,10.286,4.095,1.238,0.857,0.762,5.714,0.905,-0.238,-0.857,0.238,SF
Luguentz Dort,OKC,23,22.0,2023-12-14,24-239,OKC,Away,SAC,L (-5),1,32:03,5.0,8.0,0.625,3.0,5.0,0.6,4.0,5.0,0.8,2.0,2.0,4.0,0.0,3.0,2.0,1.0,4.0,17.0,16.8,3.0,10.591,4.091,1.182,0.955,0.818,6.409,-0.091,-1.182,2.045,1.182,SF
Luguentz Dort,OKC,24,23.0,2023-12-16,24-241,OKC,Away,DEN,W (+1),1,26:02,4.0,8.0,0.5,2.0,3.0,0.667,3.0,4.0,0.75,2.0,2.0,4.0,2.0,0.0,0.0,0.0,4.0,13.0,10.4,5.0,10.696,4.087,1.217,0.913,0.783,2.304,-0.087,0.783,-0.913,-0.783,SF
Luguentz Dort,OKC,25,24.0,2023-12-18,24-243,OKC,,MEM,W (+19),1,21:18,4.0,7.0,0.571,3.0,6.0,0.5,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,11.0,9.6,24.0,10.708,4.0,1.25,0.875,0.792,0.292,-2.0,0.75,-0.875,0.208,SF
Luguentz Dort,OKC,26,25.0,2023-12-21,24-246,OKC,,LAC,W (+19),1,31:17,8.0,12.0,0.667,3.0,6.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,2.0,21.0,19.8,20.0,11.12,3.96,1.36,0.84,0.8,9.88,-0.96,2.64,-0.84,0.2,SF
Luguentz Dort,OKC,27,26.0,2023-12-23,24-248,OKC,,LAL,L (-9),1,30:06,3.0,9.0,0.333,2.0,6.0,0.333,0.0,0.0,,1.0,4.0,5.0,0.0,0.0,1.0,2.0,2.0,8.0,2.7,-18.0,11.0,4.0,1.308,0.808,0.808,-3.0,1.0,-1.308,-0.808,0.192,SF
Luguentz Dort,OKC,28,27.0,2023-12-26,24-251,OKC,,MIN,W (+23),1,33:25,7.0,9.0,0.778,5.0,6.0,0.833,1.0,2.0,0.5,0.0,4.0,4.0,0.0,2.0,2.0,2.0,4.0,20.0,17.1,14.0,11.333,4.0,1.259,0.852,0.852,8.667,0.0,-1.259,1.148,1.148,SF
Luguentz Dort,OKC,29,28.0,2023-12-27,24-252,OKC,,NYK,W (+9),1,26:48,2.0,9.0,0.222,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,5.0,-0.1,13.0,11.107,3.929,1.286,0.821,0.821,-6.107,-1.929,0.714,-0.821,-0.821,SF
Luguentz Dort,OKC,30,29.0,2023-12-29,24-254,OKC,Away,DEN,W (+26),1,32:28,2.0,6.0,0.333,0.0,3.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,3.0,1.0,1.0,3.0,4.0,4.4,24.0,10.862,3.931,1.276,0.897,0.828,-6.862,0.069,-0.276,2.103,0.172,SF
Luguentz Dort,OKC,31,30.0,2023-12-31,24-256,OKC,,BRK,W (+16),1,29:50,7.0,10.0,0.7,4.0,5.0,0.8,0.0,0.0,,0.0,4.0,4.0,3.0,0.0,1.0,0.0,4.0,18.0,16.2,15.0,11.1,3.933,1.333,0.867,0.833,6.9,0.067,1.667,-0.867,0.167,SF
Luguentz Dort,OKC,32,31.0,2024-01-02,24-258,OKC,,BOS,W (+4),1,37:26,4.0,14.0,0.286,1.0,7.0,0.143,0.0,0.0,,5.0,3.0,8.0,1.0,1.0,3.0,0.0,2.0,9.0,8.2,8.0,11.032,4.065,1.323,0.871,0.903,-2.032,3.935,-0.323,0.129,2.097,SF
Luguentz Dort,OKC,33,32.0,2024-01-03,24-259,OKC,Away,ATL,L (-3),1,29:03,3.0,7.0,0.429,2.0,3.0,0.667,6.0,6.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,4.0,14.0,13.2,11.0,11.125,4.062,1.375,0.844,0.875,2.875,-0.062,1.625,-0.844,-0.875,SF
Luguentz Dort,OKC,34,33.0,2024-01-05,24-261,OKC,Away,BRK,L (-9),1,28:30,5.0,8.0,0.625,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,4.0,3.0,3.0,0.0,1.0,4.0,12.0,12.9,-5.0,11.152,4.061,1.424,0.909,0.848,0.848,-0.061,1.576,2.091,-0.848,SF
Luguentz Dort,OKC,35,34.0,2024-01-08,24-264,OKC,Away,WAS,W (+8),1,27:19,2.0,5.0,0.4,0.0,3.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,1.0,0.0,1.0,2.0,4.0,7.0,2.6,0.0,11.029,4.029,1.412,0.882,0.853,-4.029,-1.029,-0.412,-0.882,0.147,SF
Luguentz Dort,OKC,36,35.0,2024-01-10,24-266,OKC,Away,MIA,W (+8),1,26:17,5.0,10.0,0.5,2.0,4.0,0.5,2.0,4.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,14.0,7.6,-3.0,11.114,3.971,1.371,0.857,0.829,2.886,-1.971,-1.371,-0.857,-0.829,SF
Luguentz Dort,OKC,37,36.0,2024-01-11,24-267,OKC,,POR,W (+62),1,18:35,3.0,7.0,0.429,3.0,5.0,0.6,2.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,11.0,8.8,45.0,11.111,3.944,1.361,0.861,0.833,-0.111,-0.944,-0.361,0.139,0.167,SF
Luguentz Dort,OKC,38,37.0,2024-01-13,24-269,OKC,,ORL,W (+12),1,32:28,4.0,8.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,12.0,9.4,0.0,11.135,3.919,1.378,0.865,0.838,0.865,-0.919,0.622,0.135,0.162,SF
Luguentz Dort,OKC,39,38.0,2024-01-15,24-271,OKC,Away,LAL,L (-7),1,29:25,4.0,9.0,0.444,3.0,8.0,0.375,0.0,0.0,,4.0,3.0,7.0,1.0,1.0,0.0,1.0,2.0,11.0,9.9,-2.0,11.132,4.0,1.368,0.868,0.816,-0.132,3.0,-0.368,0.132,-0.816,SF
Luguentz Dort,OKC,40,39.0,2024-01-16,24-272,OKC,Away,LAC,L (-11),1,33:06,6.0,10.0,0.6,5.0,8.0,0.625,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,19.0,11.6,-15.0,11.333,3.923,1.359,0.846,0.795,7.667,-2.923,-0.359,-0.846,-0.795,SF
Luguentz Dort,OKC,42,40.0,2024-01-20,24-276,OKC,Away,MIN,W (+5),1,33:17,5.0,12.0,0.417,3.0,7.0,0.429,1.0,2.0,0.5,2.0,3.0,5.0,1.0,2.0,0.0,1.0,4.0,14.0,9.6,11.0,11.4,3.95,1.35,0.875,0.775,2.6,1.05,-0.35,1.125,-0.775,SF
Luguentz Dort,OKC,43,41.0,2024-01-23,24-279,OKC,,POR,W (+2),1,23:40,2.0,6.0,0.333,1.0,5.0,0.2,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,3.0,4.0,6.0,-0.4,15.0,11.268,3.927,1.341,0.854,0.756,-5.268,-0.927,-0.341,-0.854,-0.756,SF
Luguentz Dort,OKC,44,42.0,2024-01-24,24-280,OKC,Away,SAS,W (+26),1,25:22,1.0,6.0,0.167,0.0,5.0,0.0,0.0,0.0,,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.1,12.0,11.048,3.905,1.333,0.881,0.762,-9.048,-0.905,-0.333,1.119,0.238,SF
Luguentz Dort,OKC,45,43.0,2024-01-26,24-282,OKC,Away,NOP,W (+24),1,25:35,1.0,6.0,0.167,0.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,0.3,9.0,10.884,3.86,1.302,0.86,0.767,-6.884,-1.86,-1.302,-0.86,0.233,SF
Luguentz Dort,OKC,46,44.0,2024-01-28,24-284,OKC,Away,DET,L (-16),1,22:52,2.0,5.0,0.4,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,6.0,3.8,0.0,10.773,3.795,1.295,0.841,0.773,-4.773,-2.795,-0.295,-0.841,0.227,SF
Luguentz Dort,OKC,47,45.0,2024-01-29,24-285,OKC,,MIN,L (-6),1,24:46,0.0,7.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,-2.1,0.0,10.578,3.778,1.289,0.822,0.756,-8.578,-0.778,-0.289,-0.822,-0.756,SF
Luguentz Dort,OKC,48,46.0,2024-01-31,24-287,OKC,,DEN,W (+5),1,36:28,3.0,11.0,0.273,1.0,6.0,0.167,0.0,1.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,1.0,2.0,7.0,2.1,3.0,10.5,3.848,1.283,0.826,0.739,-3.5,3.152,-0.283,0.174,-0.739,SF
Luguentz Dort,OKC,49,47.0,2024-02-02,24-289,OKC,,CHO,W (+20),1,19:06,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,8.0,7.6,16.0,10.447,3.809,1.277,0.809,0.745,-2.447,-1.809,-0.277,-0.809,0.255,SF
Luguentz Dort,OKC,50,48.0,2024-02-04,24-291,OKC,,TOR,W (+8),1,40:44,8.0,19.0,0.421,5.0,12.0,0.417,1.0,1.0,1.0,2.0,5.0,7.0,4.0,1.0,0.0,2.0,2.0,22.0,15.8,7.0,10.688,3.875,1.333,0.812,0.729,11.312,3.125,2.667,0.188,-0.729,SF
Luguentz Dort,OKC,51,49.0,2024-02-06,24-293,OKC,Away,UTA,L (-7),1,30:18,3.0,8.0,0.375,2.0,5.0,0.4,2.0,3.0,0.667,0.0,1.0,1.0,1.0,1.0,1.0,0.0,5.0,10.0,5.9,-12.0,10.673,3.816,1.327,0.816,0.735,-0.673,-2.816,-0.327,0.184,0.265,SF
Luguentz Dort,OKC,52,50.0,2024-02-10,24-297,OKC,Away,DAL,L (-35),1,17:49,2.0,7.0,0.286,1.0,6.0,0.167,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,5.0,-0.9,-8.0,10.56,3.74,1.34,0.8,0.72,-5.56,-3.74,0.66,-0.8,-0.72,SF
Luguentz Dort,OKC,53,51.0,2024-02-11,24-298,OKC,,SAC,W (+14),1,32:45,5.0,9.0,0.556,3.0,5.0,0.6,4.0,4.0,1.0,2.0,7.0,9.0,0.0,3.0,1.0,2.0,3.0,17.0,16.7,31.0,10.686,3.843,1.314,0.843,0.725,6.314,5.157,-1.314,2.157,0.275,SF
Luguentz Dort,OKC,54,52.0,2024-02-13,24-300,OKC,Away,ORL,W (+14),1,30:38,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,,0.0,4.0,4.0,4.0,2.0,0.0,1.0,1.0,8.0,10.3,1.0,10.635,3.846,1.365,0.865,0.712,-2.635,0.154,2.635,1.135,-0.712,SF
Josh Giddey,OKC,1,1.0,2023-10-25,21-015,OKC,Away,CHI,W (+20),1,31:47,7.0,14.0,0.5,2.0,3.0,0.667,0.0,0.0,,1.0,5.0,6.0,6.0,0.0,0.0,3.0,1.0,16.0,12.0,19.0,16.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SG
Josh Giddey,OKC,2,2.0,2023-10-27,21-017,OKC,Away,CLE,W (+3),1,28:26,1.0,8.0,0.125,0.0,1.0,0.0,0.0,0.0,,0.0,6.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,-0.6,-12.0,9.0,6.0,6.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,SG
Josh Giddey,OKC,3,3.0,2023-10-29,21-019,OKC,,DEN,L (-33),1,21:55,4.0,13.0,0.308,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,9.0,3.6,-18.0,9.0,4.667,5.0,0.333,0.0,0.0,-2.667,-2.0,0.667,0.0,SG
Josh Giddey,OKC,4,4.0,2023-10-30,21-020,OKC,,DET,W (+12),1,28:24,9.0,18.0,0.5,0.0,2.0,0.0,3.0,5.0,0.6,3.0,4.0,7.0,3.0,1.0,1.0,1.0,1.0,21.0,16.9,10.0,12.0,5.25,4.5,0.5,0.25,9.0,1.75,-1.5,0.5,0.75,SG
Josh Giddey,OKC,5,5.0,2023-11-01,21-022,OKC,,NOP,L (-4),1,31:16,6.0,16.0,0.375,1.0,4.0,0.25,2.0,2.0,1.0,0.0,9.0,9.0,4.0,1.0,1.0,2.0,1.0,15.0,11.0,-6.0,12.6,6.0,4.4,0.6,0.4,2.4,3.0,-0.4,0.4,0.6,SG
Josh Giddey,OKC,6,6.0,2023-11-03,21-024,OKC,,GSW,L (-2),1,30:34,8.0,15.0,0.533,0.0,3.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,6.0,2.0,18.0,8.2,4.0,13.5,5.833,4.333,0.5,0.333,4.5,-0.833,-0.333,-0.5,-0.333,SG
Josh Giddey,OKC,7,7.0,2023-11-06,21-027,OKC,,ATL,W (+9),1,27:28,4.0,13.0,0.308,0.0,0.0,,0.0,0.0,,3.0,4.0,7.0,4.0,0.0,0.0,4.0,3.0,8.0,1.4,7.0,12.714,6.0,4.286,0.429,0.286,-4.714,1.0,-0.286,-0.429,-0.286,SG
Josh Giddey,OKC,8,8.0,2023-11-08,21-029,OKC,,CLE,W (+8),1,25:07,4.0,11.0,0.364,0.0,2.0,0.0,0.0,0.0,,1.0,4.0,5.0,6.0,2.0,1.0,1.0,0.0,8.0,9.7,2.0,12.125,5.875,4.5,0.625,0.375,-4.125,-0.875,1.5,1.375,0.625,SG
Josh Giddey,OKC,9,9.0,2023-11-10,21-031,OKC,Away,SAC,L (-7),1,26:34,6.0,10.0,0.6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,4.0,5.0,0.0,0.0,4.0,1.0,13.0,9.1,-19.0,12.222,5.667,4.556,0.556,0.333,0.778,-1.667,0.444,-0.556,-0.333,SG
Josh Giddey,OKC,10,10.0,2023-11-12,21-033,OKC,Away,PHO,W (+12),1,31:57,5.0,12.0,0.417,0.0,1.0,0.0,0.0,0.0,,3.0,3.0,6.0,10.0,2.0,2.0,4.0,1.0,10.0,12.6,17.0,12.0,5.7,5.1,0.7,0.5,-2.0,0.3,4.9,1.3,1.5,SG
Josh Giddey,OKC,11,11.0,2023-11-14,21-035,OKC,,SAS,W (+36),1,24:41,7.0,11.0,0.636,0.0,2.0,0.0,4.0,5.0,0.8,1.0,6.0,7.0,7.0,0.0,2.0,3.0,0.0,18.0,18.5,20.0,12.545,5.818,5.273,0.636,0.636,5.455,1.182,1.727,-0.636,1.364,SG
Josh Giddey,OKC,12,12.0,2023-11-16,21-037,OKC,Away,GSW,W (+19),1,26:07,8.0,14.0,0.571,3.0,3.0,1.0,0.0,0.0,,2.0,4.0,6.0,1.0,2.0,0.0,3.0,1.0,19.0,14.3,-3.0,13.083,5.833,4.917,0.75,0.583,5.917,0.167,-3.917,1.25,-0.583,SG
Josh Giddey,OKC,13,13.0,2023-11-18,21-039,OKC,Away,GSW,W (+7),1,22:21,4.0,10.0,0.4,1.0,2.0,0.5,2.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,0.0,2.0,11.0,10.9,4.0,12.923,5.769,4.692,0.769,0.692,-1.923,-0.769,-2.692,0.231,1.308,SG
Josh Giddey,OKC,14,14.0,2023-11-19,21-040,OKC,Away,POR,W (+43),1,22:36,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,5.0,1.0,0.0,4.0,1.0,6.0,4.3,12.0,12.429,5.643,4.714,0.786,0.643,-6.429,-1.643,0.286,0.214,-0.643,SG
Josh Giddey,OKC,15,15.0,2023-11-22,21-043,OKC,,CHI,W (+14),1,28:59,4.0,13.0,0.308,1.0,3.0,0.333,1.0,2.0,0.5,1.0,5.0,6.0,2.0,2.0,0.0,2.0,1.0,10.0,5.3,3.0,12.267,5.667,4.533,0.867,0.6,-2.267,0.333,-2.533,1.133,-0.6,SG
Josh Giddey,OKC,16,16.0,2023-11-25,21-046,OKC,,PHI,L (-4),1,25:36,4.0,12.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,7.0,8.0,0.0,0.0,1.0,4.0,10.0,9.5,-13.0,12.125,5.75,4.75,0.812,0.562,-2.125,1.25,3.25,-0.812,-0.562,SG
Josh Giddey,OKC,17,17.0,2023-11-28,21-049,OKC,Away,MIN,L (-3),1,28:09,4.0,8.0,0.5,0.0,1.0,0.0,2.0,4.0,0.5,3.0,3.0,6.0,1.0,0.0,0.0,2.0,1.0,10.0,6.5,-10.0,12.0,5.765,4.529,0.765,0.529,-2.0,0.235,-3.529,-0.765,-0.529,SG
Josh Giddey,OKC,18,18.0,2023-11-30,21-051,OKC,,LAL,W (+23),1,20:58,5.0,10.0,0.5,2.0,5.0,0.4,2.0,2.0,1.0,2.0,6.0,8.0,1.0,1.0,0.0,4.0,2.0,14.0,9.1,6.0,12.111,5.889,4.333,0.778,0.5,1.889,2.111,-3.333,0.222,-0.5,SG
Josh Giddey,OKC,19,19.0,2023-12-02,21-053,OKC,Away,DAL,W (+6),1,16:36,4.0,13.0,0.308,2.0,6.0,0.333,0.0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,10.0,2.5,1.0,12.0,5.737,4.158,0.737,0.474,-2.0,-2.737,-3.158,-0.737,-0.474,SG
Josh Giddey,OKC,20,20.0,2023-12-06,21-057,OKC,Away,HOU,L (-9),1,24:48,3.0,11.0,0.273,2.0,5.0,0.4,0.0,0.0,,1.0,3.0,4.0,6.0,1.0,0.0,0.0,3.0,8.0,7.1,-11.0,11.8,5.65,4.25,0.75,0.45,-3.8,-1.65,1.75,0.25,-0.45,SG
Josh Giddey,OKC,21,21.0,2023-12-08,21-059,OKC,,GSW,W (+2),1,24:43,4.0,12.0,0.333,1.0,6.0,0.167,0.0,0.0,,1.0,8.0,9.0,4.0,3.0,0.0,1.0,2.0,9.0,9.3,-10.0,11.667,5.81,4.238,0.857,0.429,-2.667,3.19,-0.238,2.143,-0.429,SG
Josh Giddey,OKC,22,22.0,2023-12-11,21-062,OKC,,UTA,W (+14),1,23:49,5.0,11.0,0.455,2.0,3.0,0.667,0.0,0.0,,2.0,8.0,10.0,8.0,1.0,1.0,3.0,1.0,12.0,14.0,17.0,11.682,6.0,4.409,0.864,0.455,0.318,4.0,3.591,0.136,0.545,SG
Josh Giddey,OKC,23,23.0,2023-12-14,21-065,OKC,Away,SAC,L (-5),1,28:45,8.0,14.0,0.571,2.0,3.0,0.667,0.0,0.0,,5.0,3.0,8.0,4.0,2.0,1.0,4.0,4.0,18.0,15.7,10.0,11.957,6.087,4.391,0.913,0.478,6.043,1.913,-0.391,1.087,0.522,SG
Josh Giddey,OKC,24,24.0,2023-12-16,21-067,OKC,Away,DEN,W (+1),1,15:20,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,4.4,-7.0,11.625,5.917,4.375,0.875,0.458,-7.625,-3.917,-0.375,-0.875,-0.458,SG
Josh Giddey,OKC,25,25.0,2023-12-18,21-069,OKC,,MEM,W (+19),1,23:48,6.0,12.0,0.5,0.0,4.0,0.0,4.0,4.0,1.0,3.0,9.0,12.0,4.0,1.0,0.0,1.0,0.0,16.0,17.6,16.0,11.8,6.16,4.36,0.88,0.44,4.2,5.84,-0.36,0.12,-0.44,SG
Josh Giddey,OKC,26,26.0,2023-12-21,21-072,OKC,,LAC,W (+19),1,14:23,4.0,5.0,0.8,3.0,3.0,1.0,0.0,0.0,,1.0,2.0,3.0,4.0,0.0,0.0,5.0,0.0,11.0,8.2,2.0,11.769,6.038,4.346,0.846,0.423,-0.769,-3.038,-0.346,-0.846,-0.423,SG
Josh Giddey,OKC,28,27.0,2023-12-26,21-077,OKC,,MIN,W (+23),1,25:20,4.0,7.0,0.571,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,2.0,3.0,10.0,9.0,21.0,11.704,5.889,4.444,0.815,0.407,-1.704,-3.889,2.556,-0.815,-0.407,SG
Josh Giddey,OKC,29,28.0,2023-12-27,21-078,OKC,,NYK,W (+9),1,29:29,3.0,4.0,0.75,0.0,0.0,,1.0,2.0,0.5,0.0,6.0,6.0,2.0,0.0,2.0,2.0,1.0,7.0,7.2,11.0,11.536,5.893,4.357,0.786,0.464,-4.536,0.107,-2.357,-0.786,1.536,SG
Josh Giddey,OKC,30,29.0,2023-12-29,21-080,OKC,Away,DEN,W (+26),1,21:16,6.0,10.0,0.6,0.0,1.0,0.0,0.0,0.0,,2.0,6.0,8.0,4.0,1.0,0.0,3.0,1.0,12.0,11.0,16.0,11.552,5.966,4.345,0.793,0.448,0.448,2.034,-0.345,0.207,-0.448,SG
Josh Giddey,OKC,31,30.0,2023-12-31,21-082,OKC,,BRK,W (+16),1,26:51,8.0,16.0,0.5,4.0,8.0,0.5,0.0,0.0,,1.0,5.0,6.0,5.0,0.0,0.0,2.0,3.0,20.0,14.5,4.0,11.833,5.967,4.367,0.767,0.433,8.167,0.033,0.633,-0.767,-0.433,SG
Josh Giddey,OKC,32,31.0,2024-01-02,21-084,OKC,,BOS,W (+4),1,26:53,8.0,14.0,0.571,4.0,7.0,0.571,3.0,3.0,1.0,1.0,7.0,8.0,6.0,0.0,0.0,3.0,0.0,23.0,20.4,10.0,12.194,6.032,4.419,0.742,0.419,10.806,1.968,1.581,-0.742,-0.419,SG
Josh Giddey,OKC,33,32.0,2024-01-03,21-085,OKC,Away,ATL,L (-3),1,22:22,3.0,7.0,0.429,2.0,3.0,0.667,1.0,2.0,0.5,2.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,9.0,8.0,1.0,12.094,5.938,4.406,0.75,0.406,-3.094,-2.938,-0.406,0.25,-0.406,SG
Josh Giddey,OKC,34,33.0,2024-01-05,21-087,OKC,Away,BRK,L (-9),1,23:36,5.0,9.0,0.556,0.0,1.0,0.0,3.0,4.0,0.75,0.0,8.0,8.0,5.0,1.0,1.0,2.0,3.0,13.0,12.7,-7.0,12.121,6.0,4.424,0.758,0.424,0.879,2.0,0.576,0.242,0.576,SG
Josh Giddey,OKC,35,34.0,2024-01-08,21-090,OKC,Away,WAS,W (+8),1,26:11,4.0,11.0,0.364,1.0,3.0,0.333,0.0,0.0,,1.0,5.0,6.0,9.0,2.0,0.0,1.0,2.0,9.0,11.6,22.0,12.029,6.0,4.559,0.794,0.412,-3.029,0.0,4.441,1.206,-0.412,SG
Josh Giddey,OKC,36,35.0,2024-01-10,21-092,OKC,Away,MIA,W (+8),1,20:28,3.0,5.0,0.6,1.0,2.0,0.5,2.0,2.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,2.0,0.0,9.0,9.2,7.0,11.943,6.029,4.486,0.8,0.4,-2.943,0.971,-2.486,0.2,-0.4,SG
Josh Giddey,OKC,37,36.0,2024-01-11,21-093,OKC,,POR,W (+62),1,22:30,5.0,5.0,1.0,0.0,0.0,,3.0,3.0,1.0,0.0,10.0,10.0,12.0,0.0,3.0,1.0,0.0,13.0,24.0,46.0,11.972,6.139,4.694,0.778,0.472,1.028,3.861,7.306,-0.778,2.528,SG
Josh Giddey,OKC,38,37.0,2024-01-13,21-095,OKC,,ORL,W (+12),1,27:27,4.0,12.0,0.333,1.0,5.0,0.2,3.0,4.0,0.75,1.0,7.0,8.0,4.0,1.0,0.0,0.0,1.0,12.0,11.0,15.0,11.973,6.189,4.676,0.784,0.459,0.027,1.811,-0.676,0.216,-0.459,SG
Josh Giddey,OKC,39,38.0,2024-01-15,21-097,OKC,Away,LAL,L (-7),1,21:32,2.0,8.0,0.25,2.0,5.0,0.4,2.0,2.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,0.0,1.0,8.0,7.9,-6.0,11.868,6.158,4.632,0.763,0.474,-3.868,-1.158,-1.632,-0.763,0.526,SG
