Player,team,Rk,G,Date,Age,Tm,Unnamed: 7,Opp,Unnamed: 9,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,Points_Running_Avg,Rebounds_Running_Avg,Assists_Running_Avg,Steals_Running_Avg,Blocks_Running_Avg,Points_Diff,Rebounds_Diff,Assists_Diff,Steals_Diff,Blocks_Diff,Position
Kyrie Irving,DAL,39,29.0,2023-01-06,30-289,BRK,@,NOP,W (+6),1,38:18,7.0,22.0,0.318,3.0,10.0,0.3,2.0,2.0,1.0,2.0,3.0,5.0,6.0,0.0,1.0,2.0,3.0,19.0,10.4,-9.0,26.685,5.056,5.247,0.989,0.787,-7.685,-0.056,0.753,-0.989,0.213,"PG,SG"
Kyrie Irving,DAL,39,29.0,2023-01-06,30-289,BRK,@,NOP,W (+6),1,38:18,7.0,22.0,0.318,3.0,10.0,0.3,2.0,2.0,1.0,2.0,3.0,5.0,6.0,0.0,1.0,2.0,3.0,19.0,10.4,-9.0,26.685,5.056,5.247,0.989,0.787,-7.685,-0.056,0.753,-0.989,0.213,"PG,SG"
Kyrie Irving,DAL,40,30.0,2023-01-08,30-291,BRK,@,MIA,W (+1),1,40:15,10.0,21.0,0.476,6.0,15.0,0.4,3.0,4.0,0.75,1.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,29.0,22.4,7.0,26.711,5.011,5.256,0.989,0.778,2.289,-4.011,0.744,0.011,-0.778,"PG,SG"
Kyrie Irving,DAL,40,30.0,2023-01-08,30-291,BRK,@,MIA,W (+1),1,40:15,10.0,21.0,0.476,6.0,15.0,0.4,3.0,4.0,0.75,1.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,29.0,22.4,7.0,26.711,5.011,5.256,0.989,0.778,2.289,-4.011,0.744,0.011,-0.778,"PG,SG"
Kyrie Irving,DAL,41,31.0,2023-01-12,30-295,BRK,,BOS,L (-11),1,38:01,9.0,24.0,0.375,3.0,11.0,0.273,3.0,4.0,0.75,0.0,2.0,2.0,6.0,1.0,1.0,2.0,4.0,24.0,13.3,-11.0,26.681,4.978,5.264,0.989,0.78,-2.681,-2.978,0.736,0.011,0.22,"PG,SG"
Kyrie Irving,DAL,41,31.0,2023-01-12,30-295,BRK,,BOS,L (-11),1,38:01,9.0,24.0,0.375,3.0,11.0,0.273,3.0,4.0,0.75,0.0,2.0,2.0,6.0,1.0,1.0,2.0,4.0,24.0,13.3,-11.0,26.681,4.978,5.264,0.989,0.78,-2.681,-2.978,0.736,0.011,0.22,"PG,SG"
Kyrie Irving,DAL,42,32.0,2023-01-15,30-298,BRK,,OKC,L (-10),1,38:08,7.0,20.0,0.35,1.0,7.0,0.143,0.0,0.0,,3.0,3.0,6.0,6.0,1.0,1.0,3.0,2.0,15.0,8.9,4.0,26.554,4.989,5.272,0.989,0.783,-11.554,1.011,0.728,0.011,0.217,"PG,SG"
Kyrie Irving,DAL,42,32.0,2023-01-15,30-298,BRK,,OKC,L (-10),1,38:08,7.0,20.0,0.35,1.0,7.0,0.143,0.0,0.0,,3.0,3.0,6.0,6.0,1.0,1.0,3.0,2.0,15.0,8.9,4.0,26.554,4.989,5.272,0.989,0.783,-11.554,1.011,0.728,0.011,0.217,"PG,SG"
Kyrie Irving,DAL,44,33.0,2023-01-19,30-302,BRK,@,PHO,L (-5),1,38:31,11.0,27.0,0.407,2.0,8.0,0.25,6.0,6.0,1.0,0.0,7.0,7.0,7.0,4.0,2.0,1.0,4.0,30.0,25.3,-2.0,26.591,5.011,5.29,1.022,0.796,3.409,1.989,1.71,2.978,1.204,"PG,SG"
Kyrie Irving,DAL,44,33.0,2023-01-19,30-302,BRK,@,PHO,L (-5),1,38:31,11.0,27.0,0.407,2.0,8.0,0.25,6.0,6.0,1.0,0.0,7.0,7.0,7.0,4.0,2.0,1.0,4.0,30.0,25.3,-2.0,26.591,5.011,5.29,1.022,0.796,3.409,1.989,1.71,2.978,1.204,"PG,SG"
Kyrie Irving,DAL,45,34.0,2023-01-20,30-303,BRK,@,UTA,W (+11),1,39:00,18.0,29.0,0.621,8.0,15.0,0.533,4.0,6.0,0.667,3.0,8.0,11.0,6.0,4.0,0.0,1.0,3.0,48.0,44.6,23.0,26.819,5.074,5.298,1.053,0.787,21.181,5.926,0.702,2.947,-0.787,"PG,SG"
Kyrie Irving,DAL,45,34.0,2023-01-20,30-303,BRK,@,UTA,W (+11),1,39:00,18.0,29.0,0.621,8.0,15.0,0.533,4.0,6.0,0.667,3.0,8.0,11.0,6.0,4.0,0.0,1.0,3.0,48.0,44.6,23.0,26.819,5.074,5.298,1.053,0.787,21.181,5.926,0.702,2.947,-0.787,"PG,SG"
Kyrie Irving,DAL,46,35.0,2023-01-22,30-305,BRK,@,GSW,W (+4),1,40:45,12.0,22.0,0.545,5.0,7.0,0.714,9.0,9.0,1.0,2.0,5.0,7.0,9.0,0.0,0.0,1.0,4.0,38.0,34.0,22.0,26.937,5.095,5.337,1.042,0.779,11.063,1.905,3.663,-1.042,-0.779,"PG,SG"
Kyrie Irving,DAL,46,35.0,2023-01-22,30-305,BRK,@,GSW,W (+4),1,40:45,12.0,22.0,0.545,5.0,7.0,0.714,9.0,9.0,1.0,2.0,5.0,7.0,9.0,0.0,0.0,1.0,4.0,38.0,34.0,22.0,26.937,5.095,5.337,1.042,0.779,11.063,1.905,3.663,-1.042,-0.779,"PG,SG"
Kyrie Irving,DAL,47,36.0,2023-01-25,30-308,BRK,@,PHI,L (-4),1,38:02,9.0,15.0,0.6,2.0,5.0,0.4,10.0,11.0,0.909,0.0,2.0,2.0,10.0,2.0,0.0,4.0,2.0,30.0,27.5,-6.0,26.969,5.062,5.385,1.052,0.771,3.031,-3.062,4.615,0.948,-0.771,"PG,SG"
Kyrie Irving,DAL,47,36.0,2023-01-25,30-308,BRK,@,PHI,L (-4),1,38:02,9.0,15.0,0.6,2.0,5.0,0.4,10.0,11.0,0.909,0.0,2.0,2.0,10.0,2.0,0.0,4.0,2.0,30.0,27.5,-6.0,26.969,5.062,5.385,1.052,0.771,3.031,-3.062,4.615,0.948,-0.771,"PG,SG"
Kyrie Irving,DAL,48,37.0,2023-01-26,30-309,BRK,,DET,L (-8),1,38:04,14.0,27.0,0.519,6.0,12.0,0.5,6.0,7.0,0.857,0.0,5.0,5.0,6.0,2.0,2.0,4.0,2.0,40.0,30.6,-4.0,27.103,5.062,5.392,1.062,0.784,12.897,-0.062,0.608,0.938,1.216,"PG,SG"
Kyrie Irving,DAL,48,37.0,2023-01-26,30-309,BRK,,DET,L (-8),1,38:04,14.0,27.0,0.519,6.0,12.0,0.5,6.0,7.0,0.857,0.0,5.0,5.0,6.0,2.0,2.0,4.0,2.0,40.0,30.6,-4.0,27.103,5.062,5.392,1.062,0.784,12.897,-0.062,0.608,0.938,1.216,"PG,SG"
Kyrie Irving,DAL,49,38.0,2023-01-28,30-311,BRK,,NYK,W (+7),1,41:21,12.0,27.0,0.444,5.0,12.0,0.417,3.0,6.0,0.5,2.0,4.0,6.0,9.0,2.0,0.0,3.0,4.0,32.0,23.0,17.0,27.153,5.071,5.429,1.071,0.776,4.847,0.929,3.571,0.929,-0.776,"PG,SG"
Kyrie Irving,DAL,49,38.0,2023-01-28,30-311,BRK,,NYK,W (+7),1,41:21,12.0,27.0,0.444,5.0,12.0,0.417,3.0,6.0,0.5,2.0,4.0,6.0,9.0,2.0,0.0,3.0,4.0,32.0,23.0,17.0,27.153,5.071,5.429,1.071,0.776,4.847,0.929,3.571,0.929,-0.776,"PG,SG"
Kyrie Irving,DAL,50,39.0,2023-01-30,30-313,BRK,,LAL,W (+17),1,38:32,7.0,16.0,0.438,3.0,7.0,0.429,9.0,11.0,0.818,1.0,6.0,7.0,6.0,2.0,1.0,2.0,4.0,26.0,22.6,10.0,27.141,5.091,5.434,1.081,0.778,-1.141,1.909,0.566,0.919,0.222,"PG,SG"
Kyrie Irving,DAL,50,39.0,2023-01-30,30-313,BRK,,LAL,W (+17),1,38:32,7.0,16.0,0.438,3.0,7.0,0.429,9.0,11.0,0.818,1.0,6.0,7.0,6.0,2.0,1.0,2.0,4.0,26.0,22.6,10.0,27.141,5.091,5.434,1.081,0.778,-1.141,1.909,0.566,0.919,0.222,"PG,SG"
Kyrie Irving,DAL,51,40.0,2023-02-01,30-315,BRK,@,BOS,L (-43),1,31:01,9.0,18.0,0.5,1.0,7.0,0.143,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,3.0,2.0,20.0,11.9,-31.0,27.07,5.08,5.42,1.07,0.78,-7.07,-1.08,-1.42,-1.07,0.22,"PG,SG"
Kyrie Irving,DAL,51,40.0,2023-02-01,30-315,BRK,@,BOS,L (-43),1,31:01,9.0,18.0,0.5,1.0,7.0,0.143,1.0,1.0,1.0,0.0,4.0,4.0,4.0,0.0,1.0,3.0,2.0,20.0,11.9,-31.0,27.07,5.08,5.42,1.07,0.78,-7.07,-1.08,-1.42,-1.07,0.22,"PG,SG"
Kyrie Irving,DAL,54,41.0,2023-02-08,30-322,DAL,@,LAC,W (+6),1,36:48,9.0,17.0,0.529,4.0,8.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,5.0,3.0,24.0,15.9,11.0,27.04,5.069,5.416,1.069,0.782,-3.04,-1.069,-0.416,-0.069,0.218,"PG,SG"
Kyrie Irving,DAL,54,41.0,2023-02-08,30-322,DAL,@,LAC,W (+6),1,36:48,9.0,17.0,0.529,4.0,8.0,0.5,2.0,2.0,1.0,0.0,4.0,4.0,5.0,1.0,1.0,5.0,3.0,24.0,15.9,11.0,27.04,5.069,5.416,1.069,0.782,-3.04,-1.069,-0.416,-0.069,0.218,"PG,SG"
Kyrie Irving,DAL,55,42.0,2023-02-10,30-324,DAL,@,SAC,W (+8),1,35:00,5.0,14.0,0.357,3.0,8.0,0.375,12.0,12.0,1.0,3.0,0.0,3.0,10.0,1.0,0.0,2.0,2.0,25.0,24.5,7.0,27.02,5.049,5.461,1.069,0.775,-2.02,-2.049,4.539,-0.069,-0.775,"PG,SG"
Kyrie Irving,DAL,55,42.0,2023-02-10,30-324,DAL,@,SAC,W (+8),1,35:00,5.0,14.0,0.357,3.0,8.0,0.375,12.0,12.0,1.0,3.0,0.0,3.0,10.0,1.0,0.0,2.0,2.0,25.0,24.5,7.0,27.02,5.049,5.461,1.069,0.775,-2.02,-2.049,4.539,-0.069,-0.775,"PG,SG"
Kyrie Irving,DAL,56,43.0,2023-02-11,30-325,DAL,@,SAC,L (-5),1,41:52,11.0,21.0,0.524,4.0,10.0,0.4,2.0,2.0,1.0,1.0,6.0,7.0,7.0,1.0,1.0,1.0,5.0,28.0,23.8,7.0,27.029,5.068,5.476,1.068,0.777,0.971,1.932,1.524,-0.068,0.223,"PG,SG"
Kyrie Irving,DAL,56,43.0,2023-02-11,30-325,DAL,@,SAC,L (-5),1,41:52,11.0,21.0,0.524,4.0,10.0,0.4,2.0,2.0,1.0,1.0,6.0,7.0,7.0,1.0,1.0,1.0,5.0,28.0,23.8,7.0,27.029,5.068,5.476,1.068,0.777,0.971,1.932,1.524,-0.068,0.223,"PG,SG"
Kyrie Irving,DAL,57,44.0,2023-02-13,30-327,DAL,,MIN,L (-3),1,39:50,15.0,23.0,0.652,4.0,9.0,0.444,2.0,2.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,2.0,36.0,32.3,1.0,27.115,5.067,5.481,1.077,0.779,8.885,-0.067,0.519,0.923,0.221,"PG,SG"
Kyrie Irving,DAL,57,44.0,2023-02-13,30-327,DAL,,MIN,L (-3),1,39:50,15.0,23.0,0.652,4.0,9.0,0.444,2.0,2.0,1.0,2.0,3.0,5.0,6.0,2.0,1.0,2.0,2.0,36.0,32.3,1.0,27.115,5.067,5.481,1.077,0.779,8.885,-0.067,0.519,0.923,0.221,"PG,SG"
Kyrie Irving,DAL,59,45.0,2023-02-23,30-337,DAL,,SAS,W (+26),1,29:58,8.0,13.0,0.615,3.0,4.0,0.75,4.0,4.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,3.0,23.0,20.4,34.0,27.076,5.029,5.486,1.076,0.771,-4.076,-4.029,0.514,-0.076,-0.771,"PG,SG"
Kyrie Irving,DAL,59,45.0,2023-02-23,30-337,DAL,,SAS,W (+26),1,29:58,8.0,13.0,0.615,3.0,4.0,0.75,4.0,4.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,3.0,23.0,20.4,34.0,27.076,5.029,5.486,1.076,0.771,-4.076,-4.029,0.514,-0.076,-0.771,"PG,SG"
Kyrie Irving,DAL,60,46.0,2023-02-26,30-340,DAL,,LAL,L (-3),1,37:51,8.0,22.0,0.364,2.0,10.0,0.2,3.0,3.0,1.0,3.0,8.0,11.0,5.0,0.0,0.0,3.0,4.0,21.0,12.2,-6.0,27.019,5.085,5.481,1.066,0.764,-6.019,5.915,-0.481,-1.066,-0.764,"PG,SG"
Kyrie Irving,DAL,60,46.0,2023-02-26,30-340,DAL,,LAL,L (-3),1,37:51,8.0,22.0,0.364,2.0,10.0,0.2,3.0,3.0,1.0,3.0,8.0,11.0,5.0,0.0,0.0,3.0,4.0,21.0,12.2,-6.0,27.019,5.085,5.481,1.066,0.764,-6.019,5.915,-0.481,-1.066,-0.764,"PG,SG"
Kyrie Irving,DAL,61,47.0,2023-02-28,30-342,DAL,,IND,L (-2),1,36:23,7.0,18.0,0.389,0.0,4.0,0.0,2.0,3.0,0.667,2.0,3.0,5.0,9.0,1.0,1.0,0.0,4.0,16.0,14.5,8.0,26.916,5.084,5.514,1.065,0.766,-10.916,-0.084,3.486,-0.065,0.234,"PG,SG"
Kyrie Irving,DAL,61,47.0,2023-02-28,30-342,DAL,,IND,L (-2),1,36:23,7.0,18.0,0.389,0.0,4.0,0.0,2.0,3.0,0.667,2.0,3.0,5.0,9.0,1.0,1.0,0.0,4.0,16.0,14.5,8.0,26.916,5.084,5.514,1.065,0.766,-10.916,-0.084,3.486,-0.065,0.234,"PG,SG"
Kyrie Irving,DAL,62,48.0,2023-03-02,30-344,DAL,,PHI,W (+7),1,42:18,15.0,22.0,0.682,6.0,8.0,0.75,4.0,6.0,0.667,0.0,4.0,4.0,6.0,3.0,0.0,2.0,3.0,40.0,35.0,15.0,27.037,5.074,5.519,1.083,0.759,12.963,-1.074,0.481,1.917,-0.759,"PG,SG"
Kyrie Irving,DAL,62,48.0,2023-03-02,30-344,DAL,,PHI,W (+7),1,42:18,15.0,22.0,0.682,6.0,8.0,0.75,4.0,6.0,0.667,0.0,4.0,4.0,6.0,3.0,0.0,2.0,3.0,40.0,35.0,15.0,27.037,5.074,5.519,1.083,0.759,12.963,-1.074,0.481,1.917,-0.759,"PG,SG"
Kyrie Irving,DAL,63,49.0,2023-03-05,30-347,DAL,,PHO,L (-4),1,36:40,10.0,19.0,0.526,3.0,8.0,0.375,7.0,7.0,1.0,2.0,2.0,4.0,7.0,0.0,0.0,3.0,3.0,30.0,23.4,-5.0,27.064,5.064,5.532,1.073,0.752,2.936,-1.064,1.468,-1.073,-0.752,"PG,SG"
Kyrie Irving,DAL,63,49.0,2023-03-05,30-347,DAL,,PHO,L (-4),1,36:40,10.0,19.0,0.526,3.0,8.0,0.375,7.0,7.0,1.0,2.0,2.0,4.0,7.0,0.0,0.0,3.0,3.0,30.0,23.4,-5.0,27.064,5.064,5.532,1.073,0.752,2.936,-1.064,1.468,-1.073,-0.752,"PG,SG"
Kyrie Irving,DAL,64,50.0,2023-03-07,30-349,DAL,,UTA,W (+4),1,38:40,10.0,18.0,0.556,3.0,7.0,0.429,10.0,10.0,1.0,0.0,6.0,6.0,8.0,2.0,0.0,3.0,2.0,33.0,30.0,7.0,27.118,5.073,5.555,1.082,0.745,5.882,0.927,2.445,0.918,-0.745,"PG,SG"
Kyrie Irving,DAL,64,50.0,2023-03-07,30-349,DAL,,UTA,W (+4),1,38:40,10.0,18.0,0.556,3.0,7.0,0.429,10.0,10.0,1.0,0.0,6.0,6.0,8.0,2.0,0.0,3.0,2.0,33.0,30.0,7.0,27.118,5.073,5.555,1.082,0.745,5.882,0.927,2.445,0.918,-0.745,"PG,SG"
Kyrie Irving,DAL,65,51.0,2023-03-08,30-350,DAL,@,NOP,L (-7),1,41:06,10.0,24.0,0.417,4.0,11.0,0.364,3.0,3.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,2.0,3.0,27.0,16.6,0.0,27.117,5.081,5.541,1.081,0.739,-0.117,0.919,-1.541,-0.081,-0.739,"PG,SG"
Kyrie Irving,DAL,65,51.0,2023-03-08,30-350,DAL,@,NOP,L (-7),1,41:06,10.0,24.0,0.417,4.0,11.0,0.364,3.0,3.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,2.0,3.0,27.0,16.6,0.0,27.117,5.081,5.541,1.081,0.739,-0.117,0.919,-1.541,-0.081,-0.739,"PG,SG"
Kyrie Irving,DAL,69,52.0,2023-03-17,30-359,DAL,@,LAL,W (+1),1,38:38,14.0,23.0,0.609,5.0,9.0,0.556,5.0,5.0,1.0,1.0,5.0,6.0,6.0,0.0,0.0,2.0,5.0,38.0,29.9,11.0,27.214,5.089,5.545,1.071,0.732,10.786,0.911,0.455,-1.071,-0.732,"PG,SG"
Kyrie Irving,DAL,69,52.0,2023-03-17,30-359,DAL,@,LAL,W (+1),1,38:38,14.0,23.0,0.609,5.0,9.0,0.556,5.0,5.0,1.0,1.0,5.0,6.0,6.0,0.0,0.0,2.0,5.0,38.0,29.9,11.0,27.214,5.089,5.545,1.071,0.732,10.786,0.911,0.455,-1.071,-0.732,"PG,SG"
Kyrie Irving,DAL,70,53.0,2023-03-20,30-362,DAL,@,MEM,L (-4),1,33:22,10.0,24.0,0.417,2.0,9.0,0.222,6.0,6.0,1.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,2.0,28.0,16.0,-7.0,27.221,5.08,5.496,1.071,0.743,0.779,-1.08,-5.496,-0.071,1.257,"PG,SG"
Kyrie Irving,DAL,70,53.0,2023-03-20,30-362,DAL,@,MEM,L (-4),1,33:22,10.0,24.0,0.417,2.0,9.0,0.222,6.0,6.0,1.0,0.0,4.0,4.0,0.0,1.0,2.0,2.0,2.0,28.0,16.0,-7.0,27.221,5.08,5.496,1.071,0.743,0.779,-1.08,-5.496,-0.071,1.257,"PG,SG"
Kyrie Irving,DAL,72,54.0,2023-03-24,31-001,DAL,,CHO,L (-8),1,38:29,6.0,16.0,0.375,1.0,8.0,0.125,5.0,7.0,0.714,3.0,6.0,9.0,7.0,1.0,1.0,1.0,0.0,18.0,17.9,-10.0,27.14,5.114,5.509,1.07,0.746,-9.14,3.886,1.491,-0.07,0.254,"PG,SG"
Kyrie Irving,DAL,72,54.0,2023-03-24,31-001,DAL,,CHO,L (-8),1,38:29,6.0,16.0,0.375,1.0,8.0,0.125,5.0,7.0,0.714,3.0,6.0,9.0,7.0,1.0,1.0,1.0,0.0,18.0,17.9,-10.0,27.14,5.114,5.509,1.07,0.746,-9.14,3.886,1.491,-0.07,0.254,"PG,SG"
Kyrie Irving,DAL,73,55.0,2023-03-26,31-003,DAL,@,CHO,L (-6),1,35:30,5.0,15.0,0.333,2.0,6.0,0.333,6.0,6.0,1.0,0.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,18.0,12.3,-8.0,27.061,5.104,5.487,1.078,0.748,-9.061,-1.104,-2.487,0.922,0.252,"PG,SG"
Kyrie Irving,DAL,73,55.0,2023-03-26,31-003,DAL,@,CHO,L (-6),1,35:30,5.0,15.0,0.333,2.0,6.0,0.333,6.0,6.0,1.0,0.0,4.0,4.0,3.0,2.0,1.0,2.0,3.0,18.0,12.3,-8.0,27.061,5.104,5.487,1.078,0.748,-9.061,-1.104,-2.487,0.922,0.252,"PG,SG"
Kyrie Irving,DAL,74,56.0,2023-03-27,31-004,DAL,@,IND,W (+23),1,29:50,7.0,11.0,0.636,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,3.0,6.0,2.0,3.0,0.0,2.0,16.0,19.9,26.0,26.966,5.086,5.491,1.086,0.767,-10.966,-2.086,0.509,0.914,2.233,"PG,SG"
Kyrie Irving,DAL,74,56.0,2023-03-27,31-004,DAL,@,IND,W (+23),1,29:50,7.0,11.0,0.636,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,3.0,6.0,2.0,3.0,0.0,2.0,16.0,19.9,26.0,26.966,5.086,5.491,1.086,0.767,-10.966,-2.086,0.509,0.914,2.233,"PG,SG"
Kyrie Irving,DAL,75,57.0,2023-03-29,31-006,DAL,@,PHI,L (-8),1,40:06,8.0,17.0,0.471,3.0,7.0,0.429,4.0,4.0,1.0,1.0,5.0,6.0,5.0,2.0,0.0,1.0,1.0,23.0,20.6,-1.0,26.932,5.094,5.487,1.094,0.761,-3.932,0.906,-0.487,0.906,-0.761,"PG,SG"
Kyrie Irving,DAL,75,57.0,2023-03-29,31-006,DAL,@,PHI,L (-8),1,40:06,8.0,17.0,0.471,3.0,7.0,0.429,4.0,4.0,1.0,1.0,5.0,6.0,5.0,2.0,0.0,1.0,1.0,23.0,20.6,-1.0,26.932,5.094,5.487,1.094,0.761,-3.932,0.906,-0.487,0.906,-0.761,"PG,SG"
Kyrie Irving,DAL,76,58.0,2023-04-01,31-009,DAL,@,MIA,L (-7),1,42:30,10.0,17.0,0.588,1.0,4.0,0.25,2.0,2.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,3.0,23.0,19.4,4.0,26.898,5.076,5.508,1.085,0.754,-3.898,-2.076,2.492,-1.085,-0.754,"PG,SG"
Kyrie Irving,DAL,76,58.0,2023-04-01,31-009,DAL,@,MIA,L (-7),1,42:30,10.0,17.0,0.588,1.0,4.0,0.25,2.0,2.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,3.0,23.0,19.4,4.0,26.898,5.076,5.508,1.085,0.754,-3.898,-2.076,2.492,-1.085,-0.754,"PG,SG"
Kyrie Irving,DAL,77,59.0,2023-04-02,31-010,DAL,@,ATL,L (-2),1,44:22,16.0,27.0,0.593,1.0,6.0,0.167,8.0,8.0,1.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,3.0,41.0,34.1,-6.0,27.017,5.076,5.496,1.092,0.756,13.983,-0.076,-1.496,0.908,0.244,"PG,SG"
Kyrie Irving,DAL,77,59.0,2023-04-02,31-010,DAL,@,ATL,L (-2),1,44:22,16.0,27.0,0.593,1.0,6.0,0.167,8.0,8.0,1.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,3.0,41.0,34.1,-6.0,27.017,5.076,5.496,1.092,0.756,13.983,-0.076,-1.496,0.908,0.244,"PG,SG"
Kyrie Irving,DAL,78,60.0,2023-04-05,31-013,DAL,,SAC,W (+4),1,43:23,12.0,23.0,0.522,6.0,10.0,0.6,1.0,1.0,1.0,0.0,4.0,4.0,8.0,2.0,0.0,3.0,3.0,31.0,24.3,8.0,27.05,5.067,5.517,1.1,0.75,3.95,-1.067,2.483,0.9,-0.75,"PG,SG"
Kyrie Irving,DAL,78,60.0,2023-04-05,31-013,DAL,,SAC,W (+4),1,43:23,12.0,23.0,0.522,6.0,10.0,0.6,1.0,1.0,1.0,0.0,4.0,4.0,8.0,2.0,0.0,3.0,3.0,31.0,24.3,8.0,27.05,5.067,5.517,1.1,0.75,3.95,-1.067,2.483,0.9,-0.75,"PG,SG"
Luka Dončić,DAL,1,1.0,2022-10-19,23-233,DAL,@,PHO,L (-2),1,36:40,10.0,23.0,0.435,2.0,10.0,0.2,13.0,13.0,1.0,0.0,9.0,9.0,6.0,1.0,0.0,4.0,3.0,35.0,25.6,-16.0,35.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,PG
Luka Dončić,DAL,2,2.0,2022-10-22,23-236,DAL,,MEM,W (+41),1,29:58,12.0,23.0,0.522,4.0,9.0,0.444,4.0,5.0,0.8,2.0,5.0,7.0,10.0,2.0,2.0,3.0,2.0,32.0,29.8,31.0,33.5,8.0,8.0,1.5,1.0,-1.5,-1.0,2.0,0.5,1.0,PG
Luka Dončić,DAL,3,3.0,2022-10-25,23-239,DAL,@,NOP,L (-2),1,36:19,16.0,30.0,0.533,2.0,13.0,0.154,3.0,5.0,0.6,3.0,8.0,11.0,7.0,2.0,1.0,3.0,3.0,37.0,29.5,6.0,34.667,9.0,7.667,1.667,1.0,2.333,2.0,-0.667,0.333,0.0,PG
Luka Dončić,DAL,4,4.0,2022-10-27,23-241,DAL,@,BRK,W (+4),1,40:30,14.0,28.0,0.5,2.0,6.0,0.333,11.0,13.0,0.846,1.0,10.0,11.0,14.0,3.0,0.0,5.0,2.0,41.0,36.9,20.0,36.25,9.5,9.25,2.0,0.75,4.75,1.5,4.75,1.0,-0.75,PG
Luka Dončić,DAL,5,5.0,2022-10-29,23-243,DAL,,OKC,L (-6),1,40:00,8.0,23.0,0.348,0.0,6.0,0.0,15.0,19.0,0.789,2.0,14.0,16.0,10.0,1.0,0.0,3.0,6.0,31.0,24.7,-25.0,35.2,10.8,9.4,1.8,0.6,-4.2,5.2,0.6,-0.8,-0.6,PG
Luka Dončić,DAL,6,6.0,2022-10-30,23-244,DAL,,ORL,W (+9),1,36:55,17.0,26.0,0.654,2.0,9.0,0.222,8.0,14.0,0.571,0.0,3.0,3.0,5.0,1.0,0.0,0.0,3.0,44.0,34.4,13.0,36.667,9.5,8.667,1.667,0.5,7.333,-6.5,-3.667,-0.667,-0.5,PG
Luka Dončić,DAL,7,7.0,2022-11-02,23-247,DAL,,UTA,W (+3),1,35:28,12.0,20.0,0.6,2.0,6.0,0.333,7.0,10.0,0.7,0.0,5.0,5.0,11.0,2.0,0.0,5.0,3.0,33.0,27.6,-3.0,36.143,8.857,9.0,1.714,0.429,-3.143,-3.857,2.0,0.286,-0.429,PG
Luka Dončić,DAL,8,8.0,2022-11-04,23-249,DAL,,TOR,W (+1),1,36:33,10.0,15.0,0.667,3.0,6.0,0.5,12.0,14.0,0.857,1.0,7.0,8.0,6.0,3.0,1.0,4.0,4.0,35.0,32.8,8.0,36.0,8.75,8.625,1.875,0.5,-1.0,-0.75,-2.625,1.125,0.5,PG
Luka Dončić,DAL,9,9.0,2022-11-07,23-252,DAL,,BRK,W (+2),1,38:25,11.0,22.0,0.5,5.0,9.0,0.556,9.0,12.0,0.75,0.0,6.0,6.0,6.0,2.0,1.0,5.0,5.0,36.0,25.5,1.0,36.0,8.444,8.333,1.889,0.556,0.0,-2.444,-2.333,0.111,0.444,PG
Luka Dončić,DAL,10,10.0,2022-11-09,23-254,DAL,@,ORL,L (-7),1,35:25,9.0,29.0,0.31,2.0,11.0,0.182,4.0,7.0,0.571,0.0,6.0,6.0,6.0,3.0,2.0,0.0,3.0,24.0,15.3,-3.0,34.8,8.2,8.1,2.0,0.7,-10.8,-2.2,-2.1,1.0,1.3,PG
Luka Dončić,DAL,11,11.0,2022-11-10,23-255,DAL,@,WAS,L (-8),1,39:10,8.0,21.0,0.381,3.0,8.0,0.375,3.0,9.0,0.333,0.0,9.0,9.0,6.0,2.0,0.0,5.0,2.0,22.0,11.2,-6.0,33.636,8.273,7.909,2.0,0.636,-11.636,0.727,-1.909,0.0,-0.636,PG
Luka Dončić,DAL,12,12.0,2022-11-12,23-257,DAL,,POR,W (+5),1,37:41,13.0,22.0,0.591,1.0,5.0,0.2,15.0,18.0,0.833,3.0,10.0,13.0,10.0,2.0,1.0,2.0,3.0,42.0,42.2,6.0,34.333,8.667,8.083,2.0,0.667,7.667,4.333,1.917,0.0,0.333,PG
